60	4	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

47	3	84	20	83	28	84	30	82	38
61	96	25	8	77	39	49	8	56	72
45	46	25	98	13	13	50	21	75	83
79	1	73	4	97	85	15	32	92	43
58	39	12	24	24	23	23	78	32	78
90	35	18	59	97	58	55	50	94	45
76	30	4	76	32	60	44	77	59	64
13	86	12	31	25	48	3	88	50	36
9	74	38	32	48	44	94	10	99	96
12	49	55	58	81	28	99	38	66	42
33	4	26	61	80	90	9	2	61	77
9	34	43	35	68	78	76	5	11	24
74	39	4	22	84	16	52	96	51	96
71	19	77	97	55	31	82	80	96	89
78	93	86	51	9	60	6	57	84	98
60	24	51	56	35	19	28	77	87	9
28	86	30	71	92	57	67	16	54	35
41	91	9	24	87	16	21	38	87	2
3	59	45	71	92	56	66	11	73	27
86	27	55	80	67	52	64	23	75	1
86	61	7	66	5	40	53	9	16	16
96	76	36	95	26	83	13	61	35	83
7	6	45	65	54	9	20	21	68	88
85	27	72	8	57	60	91	22	78	47
37	84	82	63	9	85	92	11	41	43
33	81	89	18	75	3	39	21	82	6
78	45	97	38	64	85	84	22	11	47
67	25	19	81	39	1	21	3	28	25
72	10	96	74	76	45	34	40	28	1
9	53	76	53	12	79	64	3	42	86
82	38	87	68	36	52	24	48	77	1
52	32	91	13	22	39	40	75	86	57
18	94	39	51	17	32	57	1	49	16
7	72	73	41	86	25	79	1	11	60
35	28	86	98	4	81	43	28	4	53
79	69	62	29	71	21	33	8	82	18
75	12	89	23	51	67	30	48	94	29
9	60	49	41	58	30	61	2	2	65
86	61	40	48	62	39	52	84	61	13
95	55	1	60	9	75	24	18	65	15
77	41	47	92	19	42	15	71	87	43
64	84	90	57	47	76	47	84	6	76
41	84	16	62	17	82	40	18	98	84
7	72	61	13	57	94	37	33	44	54
51	50	30	20	26	60	35	44	43	68
14	35	10	86	14	9	50	80	73	26
32	14	86	80	86	83	89	41	70	68
42	3	11	61	97	49	73	92	32	16
52	58	6	84	2	73	83	48	69	70
38	69	19	57	7	78	28	83	81	96
31	45	90	93	93	52	98	14	72	79
54	70	8	11	2	8	88	15	25	63
18	21	86	32	63	62	49	94	86	51
14	55	21	76	49	59	83	83	71	56
26	9	11	89	6	72	46	80	38	62
19	64	63	65	26	82	24	31	81	17
79	93	53	50	2	45	40	82	48	19
9	65	19	24	15	44	42	53	10	18
45	41	66	32	10	89	90	87	88	23
53	94	30	45	66	33	52	41	28	65

10	16	18	13	9	9	5	13	12	8
1	5	16	6	17	1	17	19	10	16
9	1	15	1	10	8	7	15	6	4
14	17	10	4	3	15	13	14	2	16
16	20	8	8	4	8	10	9	4	15
18	3	5	5	14	20	17	4	6	19
1	15	1	2	5	8	6	10	1	13
16	6	18	5	11	9	15	8	20	11
16	12	5	10	12	2	20	6	10	18
20	4	8	7	4	10	6	8	4	1
13	2	9	15	12	4	19	18	3	11
4	5	14	3	4	16	18	14	17	5
10	15	1	14	5	12	7	2	17	2
12	15	16	11	16	11	13	15	7	20
9	2	16	19	1	13	9	9	6	9
18	13	15	19	17	17	5	19	18	17
16	14	14	11	17	16	17	15	7	15
16	4	3	2	4	7	11	13	18	8
8	14	13	20	8	7	13	15	2	7
12	10	13	10	15	11	4	18	4	8
3	3	9	7	4	3	13	9	2	1
3	15	14	18	11	15	9	19	19	19
15	2	11	4	1	16	19	8	8	2
20	18	8	20	12	9	7	10	17	18
17	1	10	15	20	12	11	3	11	10
14	10	4	17	13	4	11	18	16	18
8	7	13	18	4	11	2	8	14	16
20	6	5	10	13	20	15	2	13	15
1	11	15	15	6	5	7	12	2	5
8	5	2	11	3	12	8	7	7	15
2	3	12	3	8	6	2	15	5	1
19	19	16	13	13	5	15	14	2	12
6	18	7	5	10	14	8	14	18	17
10	7	14	8	17	7	13	12	11	19
18	1	1	6	6	10	11	2	11	9
5	5	1	4	2	5	1	20	15	15
1	16	18	8	3	1	5	19	4	3
9	8	19	1	1	13	9	4	9	4
15	20	18	17	6	9	3	1	4	13
14	10	2	5	19	17	1	15	14	17
2	13	5	11	7	11	8	3	8	6
2	7	4	16	7	14	3	7	16	4
10	9	19	8	14	15	3	3	16	8
7	9	16	8	5	6	15	19	11	6
14	20	18	4	7	15	1	3	8	11
6	2	11	16	2	15	1	3	11	13
18	9	1	3	16	18	11	5	15	20
1	18	15	5	17	3	3	11	11	6
10	11	8	8	2	7	10	5	19	10
14	15	19	20	20	4	11	19	8	15
13	12	12	13	4	11	20	9	5	5
1	1	2	19	15	7	19	16	15	5
5	13	14	5	19	5	11	4	3	5
16	5	19	20	11	18	11	1	13	18
7	16	6	14	11	12	17	19	17	9
2	11	2	7	14	15	18	6	9	1
4	12	9	15	14	2	18	20	17	16
16	11	3	11	18	9	6	11	7	4
5	13	10	4	17	11	4	10	15	11
12	20	8	1	20	7	20	6	9	6


2	2	1	2	2	1	2	2	1	1
4	1	4	3	1	3	3	4	1	2
