100	4	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

34	4	11	64	54
6	83	57	89	8
41	27	96	32	81
59	57	27	82	66
96	26	21	1	24
59	27	46	12	22
15	82	20	94	67
25	34	19	15	21
88	33	35	10	80
99	3	6	81	80
52	69	32	82	28
26	32	74	27	11
79	61	60	43	84
57	33	19	32	45
51	19	80	41	81
77	62	61	39	53
18	97	9	60	59
66	81	7	31	85
70	56	34	67	57
60	2	50	77	24
65	32	45	19	86
35	59	52	45	86
47	48	43	15	32
87	72	17	1	30
37	27	81	76	73
4	4	20	62	30
2	11	61	51	60
6	84	36	20	64
59	2	93	3	71
30	48	84	41	68
30	46	4	40	11
12	34	43	28	36
60	6	66	44	50
27	54	48	76	96
30	19	37	12	32
55	86	29	75	35
71	3	6	72	73
25	62	54	37	66
84	2	85	81	62
94	36	36	7	89
84	12	61	21	41
69	53	20	8	69
8	49	54	67	71
8	46	91	79	96
79	93	45	14	93
11	71	47	44	98
17	89	7	17	60
36	39	68	69	70
29	76	76	14	94
32	13	15	87	64
50	4	82	1	2
90	12	26	28	99
17	45	75	44	80
72	4	63	53	56
52	89	69	44	57
89	51	6	89	65
67	48	61	94	8
14	6	89	56	32
11	96	48	94	49
45	82	91	10	17
19	73	68	46	14
56	1	35	2	70
11	71	12	21	24
64	82	92	24	93
86	69	55	34	59
75	77	65	70	71
39	89	30	41	76
68	39	87	26	42
32	5	70	14	83
80	29	77	38	76
62	30	22	23	17
11	1	77	81	72
43	35	92	91	67
33	92	80	3	63
13	79	12	55	73
12	12	54	54	42
6	66	93	5	48
37	65	57	30	18
58	15	94	66	50
21	42	35	79	69
77	32	15	38	36
28	64	6	97	39
31	45	98	92	99
54	36	76	29	5
39	91	51	41	84
83	59	32	39	49
70	20	74	14	46
70	7	39	2	81
25	60	80	58	36
59	27	46	31	54
45	83	55	62	16
81	68	64	49	85
56	66	78	46	52
4	3	5	8	24
19	90	31	52	27
50	10	35	27	63
6	93	37	6	70
43	83	56	36	33
79	96	69	58	26
30	76	51	69	49

12	2	19	14	8
5	20	4	17	3
8	8	14	10	10
20	14	3	17	12
1	20	2	6	14
1	9	9	9	10
15	3	1	11	17
18	13	4	18	11
18	1	9	18	3
16	11	18	16	4
8	10	5	5	3
10	18	3	2	9
4	7	18	17	11
6	5	11	6	16
3	3	20	15	2
2	14	8	15	14
2	7	9	15	18
8	9	5	17	11
10	16	20	10	13
4	11	3	1	10
6	11	8	15	2
1	8	2	11	3
15	16	4	14	13
20	3	19	16	8
8	20	16	12	6
12	20	12	13	20
11	7	11	12	11
5	10	9	4	8
12	10	13	17	8
16	4	4	16	4
16	8	16	14	19
14	2	11	14	20
5	8	16	17	18
19	19	13	6	6
19	2	11	18	16
3	6	4	20	5
5	16	1	15	14
1	8	1	17	5
6	8	11	18	19
14	19	4	10	15
18	11	6	1	8
5	19	14	9	5
6	2	4	12	17
2	20	9	20	16
19	14	14	15	13
9	10	13	3	15
16	4	18	5	1
17	11	12	19	13
17	11	14	8	7
9	15	5	7	1
3	1	2	17	20
5	6	19	4	17
8	12	14	10	19
19	14	9	14	14
9	1	20	16	9
2	12	18	6	15
6	18	16	2	7
8	15	8	10	1
2	1	16	12	11
2	18	20	2	17
7	10	3	4	13
1	16	10	12	15
11	5	8	19	8
4	11	14	15	17
3	20	9	15	1
1	17	19	3	15
16	6	12	17	12
19	6	2	7	20
7	14	8	4	3
18	5	17	9	1
1	1	11	16	18
2	10	19	20	7
17	15	17	1	11
11	19	13	19	5
8	6	1	8	8
18	19	4	13	5
3	6	2	10	2
13	19	13	1	9
3	2	18	16	13
6	6	14	18	9
3	20	12	18	2
8	2	5	12	8
1	17	10	8	5
14	12	14	18	4
10	10	1	9	5
6	19	20	10	8
8	17	5	16	16
17	2	16	20	18
14	5	10	18	18
16	16	16	20	3
5	16	5	11	6
12	2	11	14	8
4	3	10	5	8
5	7	9	5	9
19	12	11	2	7
12	7	18	16	19
2	14	11	13	12
9	5	15	2	17
3	20	1	13	17
17	9	17	14	2


2	2	1	1	1
4	5	4	5	2
