80	2	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

47	43	37	86	47	27	12	78	91	23
98	90	53	65	71	44	56	43	26	93
86	97	33	56	4	54	83	87	40	66
66	31	58	52	26	31	3	92	71	95
75	29	74	70	51	34	84	57	48	57
87	52	92	55	96	87	39	9	47	30
10	77	22	26	20	71	15	71	37	32
32	42	34	3	1	63	84	39	3	38
88	28	65	90	30	52	18	81	58	89
14	63	34	53	82	87	2	49	63	29
10	11	47	29	81	14	87	27	60	97
27	95	24	8	50	78	58	85	21	3
92	18	10	60	63	42	18	27	57	65
77	2	41	61	57	43	45	97	98	14
78	21	29	59	5	54	50	9	6	77
6	44	71	46	48	94	79	69	5	87
56	71	95	83	25	38	38	44	20	52
84	23	6	31	60	63	47	87	82	8
93	88	81	1	31	20	82	47	99	2
45	88	40	89	42	39	33	88	7	52
1	43	28	17	68	53	76	79	40	98
23	77	22	75	91	26	9	6	17	73
6	72	52	78	65	43	14	10	98	94
9	71	31	92	40	35	79	59	40	70
35	68	62	23	5	47	96	97	53	90
79	76	6	14	15	67	40	9	29	37
61	80	15	30	18	63	91	58	26	54
46	15	17	63	32	60	87	57	11	20
52	20	9	70	6	15	58	24	46	19
95	59	94	53	57	14	93	44	75	10
89	6	69	90	47	75	75	81	11	61
61	53	40	40	62	88	87	99	89	43
48	68	63	12	11	66	31	55	63	98
90	3	72	35	34	41	66	33	7	51
91	91	63	53	92	46	91	92	99	15
93	58	1	62	47	83	92	45	10	48
84	22	94	97	56	62	32	20	10	16
52	9	36	94	24	51	95	85	61	56
69	21	52	9	82	26	55	16	39	39
51	85	40	94	8	68	3	36	85	21
11	20	99	21	7	32	41	93	88	60
74	77	32	30	45	88	85	67	51	56
59	27	80	69	5	56	72	32	35	84
49	99	78	80	39	3	33	4	57	94
99	23	59	15	54	2	78	52	6	23
46	48	90	96	52	78	70	45	87	19
36	89	91	87	92	98	93	92	59	6
12	35	61	1	35	56	35	93	82	18
34	45	11	26	34	42	30	65	51	62
91	57	19	10	6	9	46	15	79	47
77	61	22	65	17	13	75	51	92	40
63	94	77	47	55	22	40	85	35	78
64	92	81	72	7	62	2	8	9	87
63	98	66	25	26	73	5	66	70	9
69	31	5	9	37	61	62	15	60	71
28	55	87	45	19	88	73	87	14	40
80	95	32	82	80	96	23	75	66	36
16	13	37	52	42	9	47	84	82	12
21	9	49	32	30	58	67	99	25	63
34	58	78	31	42	24	24	25	94	44
