100	3	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

90	73	81	62	13	5	35	15	47	71
97	23	62	7	30	24	9	65	94	24
64	39	38	71	46	18	49	97	13	3
60	23	27	20	56	62	62	81	80	45
39	59	62	80	13	8	79	16	58	65
59	6	53	1	6	60	37	60	50	38
69	68	22	82	68	43	13	22	4	23
32	29	71	46	3	21	87	3	76	30
78	35	14	14	47	16	51	56	39	53
55	17	35	44	73	70	56	52	41	58
87	13	50	2	81	58	11	15	98	42
4	69	4	82	52	93	54	68	66	89
95	78	70	96	57	34	14	19	46	76
21	57	48	85	12	9	9	95	12	32
61	89	27	81	45	68	9	19	19	56
45	99	29	90	3	31	11	81	77	96
87	33	76	86	1	74	85	72	75	3
77	9	83	64	43	96	23	52	25	78
89	56	12	70	54	1	35	69	45	60
31	16	47	91	67	72	22	93	27	61
9	73	37	10	78	30	58	19	2	25
13	94	66	3	47	42	65	71	77	55
7	14	62	66	76	71	44	52	16	51
59	47	74	61	69	52	59	84	88	83
93	19	99	47	53	38	47	47	69	81
60	97	16	20	33	39	46	31	18	57
45	60	27	15	12	85	92	41	76	69
82	63	55	94	9	13	30	89	24	93
53	44	60	38	98	74	64	66	47	48
37	40	22	50	66	27	25	44	94	56
16	1	9	11	11	51	86	32	39	97
55	2	98	10	42	7	31	60	2	92
11	49	3	10	84	80	25	27	36	44
75	37	28	19	7	97	55	25	9	85
41	62	20	40	42	12	56	48	33	75
53	31	99	44	34	40	12	80	40	73
92	43	62	51	10	21	24	89	59	81
18	50	77	30	76	84	8	89	76	49
16	39	74	40	3	89	74	48	35	42
41	53	50	18	52	30	36	74	86	45
46	34	36	29	83	65	30	52	48	54
69	53	10	52	37	33	1	48	21	82
51	20	61	98	85	97	40	22	20	80
63	22	78	37	31	12	67	80	7	82
97	71	95	51	35	3	3	34	19	61
27	20	65	81	21	80	3	62	58	35
54	19	39	33	30	15	36	72	47	23
44	32	53	44	55	35	24	89	93	7
39	62	49	26	71	48	14	5	61	66
18	45	52	12	59	41	4	62	40	43
61	75	44	88	85	20	35	62	55	26
1	55	25	47	72	11	92	63	2	60
35	41	55	12	32	24	28	93	12	23
73	56	22	23	43	96	60	59	20	15
25	85	28	25	63	99	46	34	37	58
39	4	87	30	8	94	42	18	96	73
89	64	20	39	99	40	99	50	20	63
8	73	45	32	54	6	45	93	18	72
74	97	31	74	16	45	64	95	91	41
16	85	20	83	75	87	15	65	4	94
53	41	93	56	92	47	44	64	14	25
89	70	8	60	29	89	11	30	85	29
