80	2	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

89	20	47	18	3
53	22	67	9	23
87	28	17	84	60
39	11	77	76	48
51	14	21	25	93
87	11	87	84	85
38	93	51	4	69
98	35	36	46	26
44	2	46	61	61
68	9	91	32	81
1	99	63	60	10
81	44	95	41	34
96	64	95	22	79
59	63	63	54	57
50	61	14	56	85
83	95	96	23	29
51	29	15	91	15
55	41	45	85	5
5	95	18	58	14
1	65	51	50	80
89	15	40	83	94
99	14	27	44	25
39	23	75	4	83
88	36	81	92	17
88	68	85	53	64
63	58	20	82	88
33	14	68	59	30
65	45	91	6	39
15	40	93	12	55
52	61	7	86	93
99	79	67	74	81
24	33	59	14	51
93	54	86	71	87
90	22	54	59	96
59	13	99	15	59
14	85	17	44	16
88	52	44	6	63
45	36	34	78	3
64	20	35	76	94
36	98	42	46	73
76	59	94	51	95
22	68	80	3	76
44	36	6	75	73
82	71	85	34	6
83	65	90	59	24
19	49	59	40	99
66	78	2	97	87
90	30	47	14	85
35	38	26	44	36
87	31	56	6	94
84	1	23	64	86
21	48	3	79	95
21	98	86	75	10
37	66	35	1	9
49	82	76	71	81
97	39	52	43	62
25	23	48	81	73
26	89	27	36	67
41	86	62	78	6
83	18	61	40	1
88	83	32	34	6
30	38	75	63	73
79	3	65	20	9
92	61	1	86	23
25	59	42	75	9
32	4	74	98	15
75	94	17	74	13
74	25	96	10	43
62	3	55	16	18
36	18	14	85	52
3	87	6	91	31
50	93	47	29	37
9	50	85	64	43
16	70	50	95	30
94	51	24	98	3
1	34	64	1	86
55	52	85	1	7
75	23	41	89	77
75	55	79	13	88
80	13	7	27	22

15	10	10	12	13
11	3	14	17	6
8	13	15	7	1
8	18	16	4	20
5	20	1	13	4
9	1	6	12	5
2	20	9	8	14
19	18	1	9	10
19	4	18	3	4
16	9	14	13	11
16	14	14	13	16
15	18	10	3	20
3	13	10	14	16
8	4	13	3	18
4	8	15	6	15
10	19	16	19	20
3	5	5	18	2
20	2	1	1	15
18	17	7	3	10
4	20	5	18	7
13	20	3	7	8
10	18	7	4	6
19	17	14	12	9
13	4	2	17	2
13	7	12	14	12
18	13	2	3	20
6	4	9	11	11
7	14	10	13	13
11	12	12	7	11
15	14	18	20	2
18	9	15	6	9
19	15	8	14	5
2	1	10	13	4
3	11	6	10	15
19	12	11	5	8
9	9	10	15	11
13	6	1	11	2
2	6	11	5	11
5	18	19	10	17
5	17	14	7	7
3	12	9	17	7
10	10	5	20	1
12	3	14	19	17
9	10	16	6	9
5	5	14	8	11
14	11	13	14	7
9	1	12	19	8
14	10	3	3	12
15	1	7	4	7
2	8	12	16	10
7	18	18	4	8
4	14	4	17	13
12	1	2	2	9
6	17	14	12	2
6	5	10	4	2
15	6	14	9	4
2	20	1	7	8
3	5	6	16	1
9	16	10	10	10
3	7	8	4	8
8	15	7	14	9
4	16	14	1	19
5	5	11	3	16
2	15	15	15	4
17	13	7	19	13
9	9	8	19	5
13	13	8	7	17
4	6	20	7	20
10	4	16	9	9
19	7	16	19	12
3	13	7	12	5
4	2	3	20	18
11	6	8	13	15
20	20	6	14	8
16	15	14	4	7
15	19	15	4	14
12	7	17	15	3
6	3	1	18	15
16	11	4	17	2
5	18	19	14	3


2	2	2	1	2
2	4	3	5	2
