100	2	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

91	49	52	45	37
1	62	33	27	46
96	4	20	57	31
37	43	98	61	63
9	79	85	37	34
67	9	28	29	13
26	8	28	82	78
76	60	42	72	54
98	69	42	46	19
37	22	61	47	40
89	85	53	64	20
49	42	49	92	37
77	17	47	67	46
56	94	57	7	96
33	34	98	10	66
49	94	84	74	81
22	70	82	83	18
24	55	32	27	56
61	37	12	71	81
94	52	31	58	92
77	53	16	2	97
98	8	54	50	91
82	23	14	4	84
81	22	90	9	20
16	52	6	34	33
99	51	25	86	78
7	69	73	37	85
46	95	82	12	77
12	55	43	56	41
65	90	39	32	75
48	75	76	7	96
14	63	95	79	47
57	64	56	52	68
70	43	42	89	97
26	68	33	71	42
78	43	44	1	36
20	82	9	71	50
6	32	77	4	60
78	57	67	7	88
57	99	19	81	28
53	80	41	99	96
20	32	5	73	29
86	3	62	56	64
63	14	27	54	52
83	63	64	43	34
86	53	7	32	82
11	42	84	5	68
68	62	47	78	34
67	24	96	49	48
64	26	29	20	39
91	90	32	31	83
59	43	75	30	66
42	3	19	92	17
36	40	90	52	76
15	93	89	76	53
50	97	2	77	83
43	1	46	8	58
46	14	80	61	8
30	50	48	87	72
40	7	79	61	97
19	70	4	23	63
99	55	41	82	24
62	50	17	87	89
58	63	26	11	21
60	72	45	21	55
73	96	25	30	99
66	7	47	96	17
5	95	26	70	69
54	43	97	25	66
3	95	11	16	78
56	10	83	12	78
47	4	98	99	1
43	96	1	16	98
37	41	56	37	19
16	53	58	9	2
60	4	96	16	8
61	91	98	61	88
83	43	79	58	16
12	53	65	62	15
84	71	50	18	18
29	18	21	67	87
13	63	78	13	11
59	81	64	95	18
79	87	91	64	45
20	95	50	42	70
1	72	48	26	77
89	81	1	13	10
43	86	8	96	65
69	20	12	29	99
40	44	58	56	52
68	31	31	34	94
48	80	64	21	85
70	97	64	76	23
57	48	81	51	19
7	98	88	29	70
18	81	13	51	77
2	3	85	18	98
28	87	57	32	65
47	90	5	96	97
2	56	69	49	32

1	12	7	2	14
9	10	4	9	2
19	19	13	4	2
13	1	20	4	16
6	17	9	18	8
1	4	9	9	9
12	7	7	11	12
8	16	19	5	5
6	16	6	4	9
2	6	14	19	7
6	6	6	19	6
13	10	7	3	11
4	7	14	3	18
17	6	4	19	19
11	16	13	18	14
6	13	5	18	18
13	4	14	5	15
8	17	4	7	16
20	13	11	3	4
5	7	1	10	18
1	2	15	11	7
14	20	6	18	12
10	12	15	2	9
6	11	17	11	19
4	10	16	20	12
15	16	20	17	13
19	12	3	1	20
20	20	3	9	10
20	8	14	12	11
2	4	2	20	20
1	3	7	2	8
13	14	10	19	20
7	11	11	1	14
16	4	14	10	13
17	15	6	13	9
2	11	20	6	19
2	19	1	8	13
13	17	7	8	14
18	13	2	11	20
19	2	1	20	2
19	11	2	8	3
19	19	13	12	4
6	3	3	3	17
14	12	16	8	20
12	2	19	20	10
16	13	10	10	5
12	8	16	1	16
5	9	14	15	8
11	2	16	14	15
1	10	4	7	16
14	11	12	19	2
4	4	15	5	10
5	4	12	10	19
6	5	4	10	11
8	13	8	16	5
10	1	19	14	9
9	6	6	13	9
11	9	7	16	11
18	4	19	15	2
11	10	17	20	12
9	9	6	14	8
13	20	4	12	14
4	7	7	7	19
5	13	12	18	14
7	6	10	14	9
2	2	16	19	3
9	14	10	10	10
15	9	8	6	10
14	7	18	11	13
4	15	20	6	20
10	10	1	8	9
1	9	13	12	14
7	4	12	16	2
14	7	7	12	2
7	5	1	10	20
14	10	8	16	18
3	1	7	11	19
8	6	4	12	17
9	4	8	11	13
17	1	9	20	1
19	1	17	7	18
1	19	14	17	2
13	15	5	18	8
2	17	3	9	7
20	9	6	18	3
14	18	12	1	6
15	2	3	5	17
11	10	15	2	16
12	11	16	9	2
6	6	19	16	8
16	15	4	20	9
13	2	15	3	10
19	9	9	2	13
1	18	15	3	19
10	18	11	19	10
20	7	16	19	12
3	10	5	9	19
1	14	7	6	2
9	20	12	8	15
11	12	5	4	9


2	2	2	1	2
2	1	1	2	2
