100	2	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

78	50	71	33	5	70	90	82	26	85
91	53	68	80	78	78	22	41	58	15
33	20	48	45	17	91	79	32	60	29
44	44	90	75	18	66	95	25	68	41
87	26	98	24	20	68	42	64	57	15
46	97	99	15	39	34	19	36	92	78
14	87	44	94	27	52	44	35	32	14
53	53	18	86	5	56	74	19	8	61
14	56	80	27	9	63	40	47	50	84
37	64	70	52	84	1	70	12	91	7
6	46	23	8	32	26	3	29	46	57
30	94	13	79	99	46	54	15	31	26
5	94	93	47	71	99	44	7	50	57
90	37	94	74	69	45	43	32	96	16
23	61	24	81	46	10	82	27	68	70
44	64	77	75	1	32	81	66	87	98
5	41	79	98	65	52	18	60	22	84
90	28	17	23	47	86	20	35	91	64
27	72	49	63	58	7	2	55	77	92
70	14	6	3	93	28	91	93	38	73
90	48	97	42	55	32	10	21	59	32
60	72	31	21	7	17	91	43	52	15
80	45	58	3	10	26	86	69	96	95
61	87	11	17	61	2	56	40	89	63
73	52	42	35	66	33	17	36	4	32
65	73	80	92	24	31	59	83	32	88
90	28	21	78	16	6	52	44	26	63
19	76	58	62	8	42	44	50	36	32
48	15	61	60	29	53	13	41	78	69
8	27	97	1	99	55	78	14	28	88
30	42	43	11	68	5	95	80	98	21
55	55	25	74	66	99	65	43	75	96
32	86	83	2	69	63	48	58	2	27
48	52	72	68	32	1	69	29	51	21
27	17	6	53	79	52	44	14	21	27
77	93	45	40	94	87	32	80	2	50
54	99	32	39	72	53	59	18	49	40
69	81	20	61	91	84	61	49	98	61
66	61	31	68	59	62	61	30	94	86
77	74	21	49	90	53	68	18	20	61
78	82	31	22	56	68	3	44	21	8
82	78	53	77	7	50	78	5	74	48
20	79	1	29	95	96	49	24	9	46
19	13	38	54	65	15	24	81	6	99
12	38	70	31	93	69	9	48	97	28
48	72	33	38	82	84	82	91	34	17
70	87	50	49	29	49	7	11	70	8
99	5	35	29	99	4	31	13	41	91
63	88	64	97	9	91	28	62	22	21
14	54	87	39	64	80	66	89	82	73
62	11	86	90	2	9	96	21	53	79
73	85	91	29	51	69	95	46	58	56
5	62	40	1	81	8	13	58	19	2
37	66	41	24	68	85	84	97	99	23
37	62	61	58	95	71	1	5	81	30
81	64	88	60	1	15	73	40	6	23
4	62	10	49	99	75	43	40	96	18
28	48	84	69	72	75	32	2	61	89
65	50	94	95	12	60	14	9	1	29
35	53	23	29	80	12	57	96	99	37
10	36	53	80	54	17	47	27	29	11
14	51	36	10	79	3	46	64	96	23
52	14	74	52	95	96	96	77	4	63
46	61	9	8	14	81	97	42	80	62
16	60	49	92	49	82	43	42	60	12
75	34	3	22	60	24	80	66	85	6
86	62	75	19	66	83	31	77	34	66
14	57	92	91	19	61	56	19	28	6
64	12	31	67	20	55	71	62	40	82
56	65	46	26	94	24	90	87	50	20
5	98	11	23	63	22	4	79	30	35
20	14	92	65	65	1	4	39	45	68
11	58	95	9	99	30	86	39	81	92
31	59	80	77	78	90	88	24	63	58
66	37	46	55	92	80	78	72	65	27
76	61	18	25	51	18	80	60	50	42
87	58	12	43	89	95	78	5	24	61
76	39	87	21	76	48	89	60	1	97
49	26	46	80	76	30	38	96	76	91
49	85	46	99	65	73	1	59	6	15
85	81	44	55	35	14	96	34	58	43
57	79	14	55	70	75	70	46	99	96
14	24	12	56	69	22	9	91	27	77
75	39	12	22	78	96	41	4	85	83
81	17	98	16	47	18	76	76	31	63
17	20	94	24	78	96	80	70	49	54
63	5	59	15	53	53	18	16	46	44
48	40	32	41	84	64	69	51	15	89
48	55	34	74	18	4	19	64	30	54
59	57	30	41	40	52	31	3	76	75
70	42	3	84	83	38	99	44	9	7
47	87	74	72	37	23	96	22	77	37
58	12	1	63	74	56	87	67	92	71
62	85	24	6	64	24	13	52	49	52
41	79	57	71	62	78	74	57	14	5
53	78	41	22	32	86	64	65	51	84
6	98	44	89	23	43	57	13	31	79
56	3	84	43	50	51	12	9	66	93
32	85	70	59	38	3	91	77	63	77
78	6	34	55	60	82	62	43	93	32

8	19	12	15	13	20	20	11	3	11
13	17	18	1	2	13	2	18	7	4
8	10	11	5	14	11	5	11	10	16
15	2	19	19	4	8	15	5	13	17
1	7	5	19	15	14	20	8	9	17
7	3	7	7	5	8	3	3	17	15
18	18	9	20	11	11	17	13	11	2
13	10	17	6	5	10	9	15	7	4
20	15	11	3	10	5	18	4	13	13
10	20	12	14	5	16	8	11	2	4
8	9	18	19	7	10	5	1	4	20
19	3	6	17	9	20	18	15	13	3
10	17	17	11	4	19	19	3	17	1
14	5	13	9	9	4	4	3	7	11
13	13	7	5	8	1	6	14	13	16
6	20	2	19	9	19	14	5	15	17
16	5	10	5	13	3	3	19	11	16
11	14	10	10	5	10	4	4	15	8
18	10	17	5	3	4	20	13	14	15
16	4	16	7	4	13	20	2	19	16
19	12	2	12	20	20	12	4	4	8
1	19	20	2	5	5	20	9	12	17
11	1	11	4	11	6	13	10	4	14
14	18	2	4	20	13	14	16	12	3
1	3	10	20	16	5	7	20	11	2
18	6	6	4	18	13	20	13	13	1
20	18	4	13	3	1	13	19	18	1
6	20	16	20	14	3	20	12	3	17
15	10	10	18	3	14	11	16	19	11
16	10	3	9	8	14	17	20	20	13
1	1	9	3	1	4	11	14	9	4
12	8	2	1	14	4	9	1	13	1
20	5	4	9	16	14	16	12	12	2
10	14	16	12	6	11	14	13	7	19
7	8	5	13	17	19	10	8	14	12
11	8	13	7	15	17	5	2	19	15
7	2	18	10	2	15	3	20	17	14
20	4	4	6	12	7	9	20	18	14
5	2	15	20	19	10	5	4	1	20
4	14	15	18	16	4	16	9	7	16
19	14	16	13	7	17	12	7	3	4
17	6	15	20	20	3	1	8	17	14
3	3	11	11	19	3	18	12	1	9
10	12	12	5	2	11	6	6	11	13
13	10	18	17	12	5	1	5	13	3
16	13	5	10	8	18	20	5	1	11
13	16	13	1	5	3	3	14	3	20
14	17	12	9	6	15	4	19	18	16
12	17	3	6	3	4	8	17	9	2
3	17	20	15	4	9	10	8	11	14
14	8	9	1	9	15	8	5	16	19
8	1	5	1	18	20	18	2	14	20
8	9	6	9	5	16	15	1	12	18
3	13	10	11	19	2	14	8	5	8
18	18	9	7	13	12	12	4	10	9
5	17	10	10	16	5	9	8	1	1
11	4	6	15	12	16	5	3	1	4
17	17	11	15	6	15	13	1	20	10
5	5	9	1	14	6	12	4	17	19
20	3	5	12	16	16	8	9	15	6
7	3	2	7	2	15	20	8	6	20
6	7	13	11	11	3	17	2	11	1
6	12	10	4	17	8	13	6	4	1
8	16	11	11	13	11	15	17	16	6
4	13	3	10	6	6	17	3	1	15
17	14	7	3	10	16	20	4	16	4
19	10	19	3	20	9	2	5	19	1
14	5	17	15	6	19	5	10	2	20
3	7	5	4	8	10	19	4	15	6
17	8	20	3	16	10	19	17	6	16
3	10	10	19	6	5	5	13	18	15
6	2	10	1	11	5	13	17	18	11
6	10	20	14	15	6	11	1	15	5
1	4	9	11	10	4	11	2	1	20
20	15	8	14	14	4	9	1	16	12
5	16	9	18	15	9	3	5	14	8
6	15	5	20	4	8	18	3	16	19
20	2	12	11	7	11	17	4	18	19
7	17	17	14	9	6	18	19	4	15
16	2	18	3	8	7	15	14	10	19
16	5	19	18	4	13	6	20	5	14
14	5	8	17	5	16	10	6	9	15
19	19	7	5	9	6	15	2	13	17
14	15	12	1	15	16	11	14	4	14
