80	4	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

87	77	9	70	82	88	37	53	82	36
22	39	59	24	65	48	59	59	36	10
80	92	58	28	34	75	29	92	26	62
54	21	94	52	19	35	91	94	95	65
69	77	48	38	64	23	78	67	76	66
89	12	42	12	32	80	21	62	45	53
23	78	40	58	41	61	45	2	68	90
12	67	87	38	55	21	39	49	47	79
27	72	8	99	69	83	1	50	11	38
43	14	59	29	27	30	71	39	40	97
35	23	42	89	22	71	83	98	89	22
35	28	56	81	35	1	63	63	42	46
6	67	37	74	58	53	93	74	84	53
14	12	85	31	97	41	39	26	2	58
91	34	25	28	44	74	55	22	80	45
92	97	96	97	73	56	24	82	98	44
26	83	99	19	45	66	13	68	36	65
90	40	80	94	99	54	43	35	2	88
13	61	63	31	36	39	36	43	13	24
80	43	24	23	64	28	17	66	9	51
3	86	87	60	86	81	98	80	40	13
37	59	10	39	45	14	16	33	10	49
60	33	43	64	66	49	67	74	78	6
15	78	71	76	71	36	37	1	75	55
41	47	60	69	50	31	17	33	60	45
50	27	69	1	48	49	20	60	1	96
18	64	68	74	72	65	78	25	22	2
47	92	35	67	80	10	14	25	10	6
21	9	49	73	97	75	51	86	24	44
97	6	4	49	77	76	32	76	32	21
78	6	42	72	30	78	18	7	93	26
57	97	32	57	17	81	54	1	88	21
16	30	86	9	40	55	64	56	77	99
88	79	41	7	53	47	88	57	97	26
90	26	71	64	31	98	52	2	29	7
58	91	38	65	68	47	27	86	67	5
18	27	71	64	78	8	89	25	5	83
26	32	71	3	20	10	55	5	56	57
16	87	25	1	29	62	22	32	47	96
79	99	20	7	48	77	37	89	72	75
22	64	54	42	56	7	94	45	96	49
21	61	66	6	95	88	85	77	49	9
46	11	18	49	14	7	37	73	11	14
24	69	7	95	41	32	66	12	4	13
49	79	62	25	33	40	87	31	44	91
72	20	74	30	38	5	7	40	53	56
92	54	91	68	58	60	75	93	33	6
37	32	90	84	2	11	81	44	24	84
57	37	90	4	85	33	29	5	42	83
99	26	85	92	74	63	10	3	46	62
57	19	94	16	36	70	57	28	38	24
96	38	98	36	16	13	49	52	84	56
25	91	90	55	39	38	47	89	13	7
98	76	29	72	11	85	19	15	97	45
59	95	18	91	41	10	6	24	68	14
19	25	47	40	61	38	37	1	4	73
64	28	26	96	23	14	80	73	53	63
9	6	67	73	93	67	19	22	24	42
23	75	67	98	59	50	9	39	94	97
91	38	84	33	92	27	5	9	29	20
91	17	76	83	88	89	13	67	40	93
40	56	75	53	73	40	49	26	38	17
98	55	63	67	74	84	50	63	81	67
27	21	96	85	69	57	18	31	35	93
80	37	44	72	30	98	88	31	20	3
51	9	57	23	81	8	26	8	35	36
45	93	51	22	68	56	80	81	69	11
82	42	27	24	89	21	17	62	34	92
5	6	94	93	34	7	61	60	19	8
16	19	54	7	97	55	43	57	22	44
24	53	57	12	14	53	73	50	20	98
10	47	8	20	13	44	93	85	82	70
30	2	56	16	8	66	94	96	6	91
10	2	2	99	2	79	92	14	47	85
51	47	18	21	16	78	57	17	79	88
16	17	17	88	54	82	83	17	83	53
73	57	34	31	9	73	87	78	77	44
4	48	2	50	63	65	9	60	21	98
85	26	15	49	62	4	37	40	52	67
51	46	64	78	37	93	21	98	99	29

6	6	12	13	15	20	9	8	11	17
20	17	16	9	7	10	19	2	19	19
12	4	1	8	7	2	15	19	4	15
2	14	19	19	7	13	13	4	19	7
6	12	15	19	5	19	4	11	14	2
14	6	16	3	4	8	17	3	19	12
14	15	8	1	15	7	12	13	7	17
19	12	4	17	19	16	1	6	9	1
8	6	14	6	19	15	16	5	6	17
19	18	1	9	7	15	18	11	18	11
4	4	4	17	11	2	20	10	6	20
17	5	10	8	6	20	16	2	18	11
3	17	18	4	1	16	18	16	13	3
5	5	15	12	17	8	18	15	13	13
6	5	12	2	14	4	8	4	8	12
18	10	9	4	20	8	10	17	2	10
1	13	14	12	19	13	13	20	1	15
19	19	13	18	11	11	13	8	17	6
17	15	15	12	17	5	6	16	10	18
3	16	4	2	15	3	3	20	9	6
12	14	19	6	7	11	2	12	1	16
14	18	5	13	10	5	13	12	6	10
2	15	2	20	10	10	7	9	17	6
12	2	18	7	12	2	7	3	2	16
13	1	8	4	7	8	5	7	1	7
5	2	13	5	17	7	3	14	16	8
7	20	15	13	4	15	12	11	5	12
9	13	3	12	10	3	18	5	17	16
18	17	6	16	9	4	1	10	13	7
8	13	12	13	7	18	1	19	4	14
2	10	14	13	3	2	16	1	17	9
10	9	12	9	16	20	4	11	2	4
20	6	1	8	10	5	19	14	3	14
17	1	17	3	1	5	4	11	3	19
20	16	2	12	1	3	13	13	11	18
14	9	6	15	7	11	1	7	2	18
1	11	16	8	18	16	14	19	11	16
11	9	19	8	19	20	4	10	10	3
14	17	14	12	12	1	11	16	20	12
8	2	17	14	5	10	1	2	14	9
19	6	1	14	17	1	16	19	15	18
13	1	18	16	6	15	2	10	4	6
13	9	9	4	4	18	12	3	11	11
12	2	15	20	20	20	9	7	9	17
1	7	15	11	18	11	6	15	3	10
8	7	18	3	4	1	4	14	18	12
10	9	16	9	4	16	5	15	17	3
4	19	20	13	20	7	13	1	2	6
10	18	10	12	6	1	11	4	11	8
8	19	1	15	5	13	7	4	4	9
12	17	14	10	16	2	1	16	10	6
7	20	12	4	6	5	12	19	8	1
14	2	20	8	20	7	20	6	17	4
20	10	12	11	1	10	18	1	4	4
19	3	14	5	4	10	2	11	14	11
6	2	15	17	17	8	13	12	9	10
12	12	4	2	12	16	4	7	16	14
10	7	6	9	16	19	19	6	2	9
11	10	11	6	14	6	14	14	16	13
11	11	5	17	18	20	9	11	10	2
17	9	16	16	8	18	2	10	5	10
7	1	1	5	15	4	14	17	15	3
3	5	18	14	14	6	17	15	2	20
11	14	8	7	10	6	15	15	15	14
12	2	1	10	7	11	5	20	5	11
11	19	1	14	6	1	9	11	9	14
14	12	4	10	15	7	9	15	19	8
19	1	12	10	14	5	11	12	16	3
11	2	19	9	12	20	1	19	18	17
17	18	4	2	12	19	12	19	9	9
8	14	5	18	17	4	16	18	3	3
3	14	12	2	12	15	12	2	10	11
14	7	17	8	7	7	16	6	16	5
19	8	12	12	12	17	4	20	7	8
8	7	13	12	16	17	13	14	15	11
6	12	2	8	2	20	11	20	1	6
7	1	4	20	13	14	10	7	6	5
13	1	2	10	6	5	8	4	6	15
15	11	16	4	13	11	16	15	13	18
18	11	7	16	15	20	2	19	10	8


1	2	1	1	1	2	2	2	2	1
4	2	3	3	1	4	3	4	4	2
