40	2	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

95	83	52	80	64
5	20	96	54	21
19	70	83	41	95
82	81	1	68	83
3	44	19	89	3
29	58	7	82	60
90	16	72	43	12
50	55	94	71	51
48	31	61	3	2
15	61	84	80	64
20	21	29	96	20
31	48	12	44	58
48	48	85	82	58
15	16	17	85	94
31	53	10	21	84
13	23	49	30	56
47	1	3	30	12
62	33	76	5	18
45	14	82	37	55
28	16	63	56	18
90	53	20	8	76
93	9	17	15	44
66	46	30	36	93
4	73	57	9	63
19	26	71	79	14
39	7	24	74	54
95	34	16	20	16
15	5	69	81	73
60	27	73	21	55
95	37	34	78	10
85	89	27	28	88
12	78	45	73	64
96	57	19	44	79
87	73	39	83	20
56	53	65	23	6
44	25	19	78	22
11	20	12	62	67
41	98	57	72	64
6	69	84	75	81
8	72	33	5	19

16	17	18	5	2
18	17	8	18	2
5	8	10	20	14
13	19	19	5	14
10	12	18	17	13
10	16	1	19	1
12	11	4	10	18
6	6	1	15	3
6	14	7	4	15
16	11	8	15	17
12	4	8	15	18
14	11	7	11	13
6	15	17	5	16
16	13	11	20	12
20	17	10	6	5
10	18	6	6	3
16	6	17	13	13
13	14	20	15	6
5	8	16	3	1
13	17	6	8	13
20	7	5	9	2
14	4	5	9	3
7	11	14	12	11
17	19	12	13	13
4	8	20	6	17
2	16	1	6	3
8	2	10	20	17
16	4	12	7	8
10	17	13	16	8
13	18	2	19	17
10	9	15	5	19
4	3	4	18	9
1	15	2	19	14
12	2	9	16	13
17	9	6	12	1
15	2	20	5	6
10	10	18	9	18
1	4	15	19	18
8	7	13	12	20
7	7	9	9	11


2	2	1	2	1
3	2	2	4	1
