100	3	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

11	39	41	86	39
53	61	12	22	64
66	24	19	85	22
78	56	8	5	60
99	19	62	64	79
93	61	44	65	46
93	66	81	88	10
27	35	8	78	70
55	44	90	20	71
5	57	34	8	31
12	70	60	41	92
38	38	71	95	66
89	5	32	3	45
31	27	20	51	50
77	40	43	24	65
11	39	58	29	33
28	26	20	66	33
9	70	24	83	82
93	13	93	5	73
33	19	87	4	71
23	9	26	59	43
82	25	69	27	3
6	75	83	55	44
10	35	78	76	42
64	60	25	44	39
52	15	53	97	20
47	15	54	12	8
93	88	61	24	67
33	20	21	78	23
45	46	3	23	40
44	3	91	19	86
36	58	96	40	24
91	37	72	51	38
96	15	96	6	27
87	64	82	25	1
79	26	17	58	46
15	27	75	41	73
90	92	33	95	30
52	83	87	6	16
13	29	66	84	72
56	67	6	88	11
26	20	58	6	16
19	70	11	24	79
47	15	62	32	19
33	22	46	35	59
69	27	96	19	67
44	16	69	59	12
21	16	29	30	71
58	48	3	98	43
1	90	10	7	93
43	86	35	54	88
92	59	56	48	94
20	2	69	94	32
91	39	13	99	61
81	65	55	10	25
66	72	13	9	59
1	29	42	99	85
38	97	12	73	13
54	80	83	54	22
18	89	37	35	40
91	87	75	15	9
62	2	2	47	97
89	33	8	24	59
77	90	58	89	80
14	25	85	17	94
45	77	91	62	90
80	26	41	28	3
83	67	57	56	94
91	36	87	89	72
66	65	9	77	67
10	77	56	87	38
50	4	88	9	71
38	26	8	49	31
34	9	87	38	62
11	10	49	68	40
8	56	48	76	6
90	33	61	23	62
51	80	33	87	64
11	51	64	59	76
62	9	25	20	90
99	19	93	21	93
78	75	5	99	33
74	62	19	72	96
80	33	70	72	2
65	39	57	33	97
51	57	63	93	67
88	2	61	95	10
95	38	77	51	85
64	74	1	42	99
74	80	57	20	6
50	56	86	38	79
58	33	79	48	93
2	21	87	49	48
95	37	62	73	42
31	23	24	80	96
34	89	58	92	4
7	92	14	42	99
41	55	47	75	99
57	80	84	48	7
62	44	14	14	98

8	1	12	19	1
18	6	17	19	9
13	16	15	6	13
9	9	8	11	17
7	8	11	6	9
4	14	16	17	10
6	11	6	17	2
9	16	5	2	8
14	1	17	8	15
6	15	3	5	7
1	11	17	13	20
16	16	8	12	15
14	2	16	6	14
4	15	7	17	6
3	5	13	3	15
16	1	11	10	1
14	9	2	16	4
18	18	20	13	15
7	13	1	7	3
11	20	2	17	16
16	1	8	20	17
4	4	13	11	14
5	4	14	3	17
16	1	13	18	17
11	6	14	16	10
12	8	8	5	20
19	11	13	17	9
10	13	8	7	9
1	4	10	10	5
6	18	17	9	20
17	6	20	18	17
2	17	11	12	1
15	19	14	18	20
6	13	13	17	13
20	13	17	13	9
8	6	12	4	20
14	12	20	4	17
5	6	2	17	20
10	20	18	9	8
16	3	14	17	3
9	8	7	10	19
2	19	2	4	6
11	20	20	9	6
2	17	7	3	17
19	6	5	15	11
5	20	10	8	7
19	12	19	16	10
18	17	1	19	15
11	2	6	16	6
6	3	5	7	8
4	15	19	7	14
2	2	4	20	2
3	19	20	14	6
13	14	9	12	18
10	15	8	6	19
19	4	6	7	17
12	3	1	3	15
5	11	19	12	15
18	8	15	12	7
9	13	11	15	2
8	20	15	19	6
13	5	5	1	8
12	5	8	7	8
7	13	10	15	17
8	16	19	3	19
15	19	17	16	8
15	18	1	11	11
16	19	11	11	6
11	8	7	4	13
17	8	19	9	19
4	20	7	19	14
20	11	19	19	13
11	19	6	1	18
9	9	5	14	6
4	16	10	15	5
17	8	1	1	2
16	17	7	13	7
14	6	9	15	2
17	7	12	1	14
15	1	14	1	2
18	8	9	15	11
6	19	12	2	16
2	5	17	15	5
6	5	1	3	12
16	6	3	2	6
9	3	18	11	14
4	8	7	12	8
1	14	15	5	5
16	13	18	1	1
13	10	1	2	19
12	19	9	17	19
18	5	14	3	6
15	7	16	14	16
10	14	18	16	13
10	16	9	1	7
16	15	18	3	20
19	1	3	18	12
2	19	19	16	14
5	9	3	3	10
5	7	8	13	19


2	2	1	2	2
1	2	4	4	5
