60	4	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

8	78	72	73	40
61	43	84	32	59
87	16	58	72	48
14	63	34	79	36
96	91	84	47	63
25	24	75	6	49
49	38	71	71	88
35	80	88	95	57
19	45	47	38	48
60	80	88	90	65
23	60	45	99	97
51	84	27	16	84
51	41	59	13	99
77	2	24	48	84
21	65	98	15	94
12	72	7	60	26
69	35	97	95	12
76	84	50	94	51
61	83	53	76	59
88	17	79	27	68
97	58	53	96	41
69	39	24	10	85
59	42	40	74	59
27	49	79	64	81
67	41	75	33	21
75	94	59	24	38
54	71	18	69	14
97	73	20	62	99
61	93	87	64	26
1	63	10	27	96
26	43	8	62	79
72	16	25	41	7
58	57	22	65	77
20	24	74	19	94
18	42	49	42	78
69	26	71	96	31
48	46	10	56	30
39	42	59	35	55
30	41	56	93	32
81	5	97	35	73
89	30	50	12	34
1	52	55	75	5
29	45	14	77	96
87	5	37	9	63
53	13	33	86	20
20	76	67	33	2
48	8	59	87	4
96	31	78	73	52
47	32	6	61	41
44	27	72	94	97
73	77	51	40	63
59	85	84	11	83
13	12	78	45	27
54	30	61	47	82
82	77	15	14	11
83	68	99	90	85
39	95	81	71	80
4	58	85	2	60
72	27	55	20	33
75	55	85	19	29

19	9	8	18	11
16	6	1	19	4
7	1	20	5	5
13	17	10	14	9
4	9	13	12	2
1	10	1	11	11
13	19	9	8	18
18	8	8	8	3
6	12	9	14	16
17	8	20	7	3
8	5	17	5	8
3	4	11	10	10
18	14	7	6	11
7	13	3	17	16
18	5	18	9	18
12	16	10	18	16
1	5	20	3	19
9	3	4	6	4
10	4	15	1	12
19	2	18	7	16
14	9	14	2	2
13	7	8	7	6
12	12	1	13	2
2	20	15	17	20
1	6	18	20	20
19	11	14	8	2
1	18	5	20	13
18	12	12	7	1
2	11	4	12	2
4	3	9	13	18
19	9	3	8	8
9	5	11	9	17
14	15	5	8	15
12	3	9	2	5
4	15	8	5	18
19	10	16	7	1
18	5	5	18	7
12	11	3	7	5
9	13	12	6	1
5	17	12	7	20
20	17	9	3	18
17	13	17	20	5
4	20	17	10	19
4	1	1	3	12
16	14	3	9	3
20	19	19	18	4
2	18	15	8	14
15	19	9	16	6
20	12	1	20	20
7	2	14	19	18
11	19	20	8	15
7	6	17	1	7
19	13	14	12	17
9	13	7	16	4
13	11	7	1	4
3	14	14	16	17
4	11	12	9	17
19	3	15	14	11
11	19	11	3	3
18	20	2	16	3


1	2	1	1	2
2	5	5	2	1
