40	3	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

83	45	35	85	92
21	38	95	23	18
62	48	83	76	43
14	66	27	45	8
43	9	92	6	54
57	89	3	84	80
92	82	8	82	61
91	69	2	84	71
86	98	13	40	87
20	64	49	77	45
32	61	26	3	28
19	12	7	39	36
30	44	49	35	31
17	53	98	99	45
17	53	92	55	11
42	70	49	55	4
43	47	42	71	63
67	65	54	23	93
62	38	2	85	20
36	6	19	56	52
25	13	85	35	42
72	54	94	96	89
20	48	17	32	3
20	7	63	96	5
52	55	2	82	3
47	11	65	2	10
26	49	49	23	60
80	6	46	92	86
92	26	25	14	55
90	99	83	54	60
24	8	31	65	63
51	95	63	32	17
19	98	86	44	94
24	80	67	28	1
82	17	85	99	94
30	99	66	95	82
96	47	18	15	49
67	9	1	79	40
13	6	21	21	75
93	26	84	97	79

19	8	18	11	15
3	1	7	11	16
2	1	8	13	16
7	13	19	14	19
11	6	19	19	6
13	2	10	13	3
3	9	4	19	12
3	8	14	12	17
8	11	5	20	15
13	3	1	11	13
17	12	15	1	7
11	5	14	16	9
17	11	4	10	4
5	7	1	13	8
10	4	6	15	16
18	16	20	5	17
20	15	9	13	11
19	1	20	18	10
14	3	6	11	2
13	6	3	13	20
12	8	1	14	9
18	16	15	10	13
20	13	6	15	18
17	11	18	9	5
1	14	2	2	11
11	5	16	6	6
8	3	17	6	3
1	3	15	13	6
4	15	1	16	1
9	1	17	13	4
15	7	9	11	4
9	20	16	3	5
19	4	7	3	7
11	9	13	8	8
9	19	3	4	9
20	10	3	1	12
15	13	3	14	4
18	13	16	1	20
11	10	1	17	7
12	2	10	10	11


1	1	2	1	2
3	2	2	2	4
