80	3	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

84	52	67	98	53
54	51	2	81	76
8	95	21	5	43
13	40	11	5	92
20	67	37	78	1
34	53	31	41	95
13	4	91	62	45
33	43	18	20	4
99	83	18	60	92
39	5	63	27	16
35	53	40	60	79
1	6	15	34	71
28	8	79	25	14
61	28	70	53	61
51	30	53	42	76
83	53	17	78	20
56	12	25	1	82
66	8	23	53	88
42	23	53	40	31
40	82	87	78	84
23	61	39	32	58
5	57	70	12	78
49	15	67	5	16
46	87	81	17	98
76	56	21	44	87
21	45	64	6	93
38	64	78	69	49
83	88	63	76	62
67	50	28	11	18
76	29	59	39	3
18	14	70	16	15
27	81	6	83	77
26	31	60	79	25
87	58	51	73	34
56	69	78	45	47
41	10	24	74	66
51	16	68	65	2
98	64	15	24	79
13	60	49	9	41
25	1	58	63	53
5	65	4	25	99
80	69	49	21	43
41	29	10	68	9
74	37	5	73	70
25	28	89	16	88
2	7	39	7	95
41	69	2	40	47
84	84	44	34	62
76	83	28	70	23
89	44	59	90	23
62	15	11	90	33
98	82	48	22	72
96	37	18	50	1
12	8	58	45	86
45	7	48	40	20
28	86	41	5	60
48	95	11	72	72
76	60	98	72	47
2	5	12	38	72
42	46	97	92	91
15	54	38	61	11
51	72	16	49	82
33	91	29	98	53
61	99	86	64	59
85	12	16	87	35
31	28	68	69	80
21	53	86	70	14
10	1	49	90	1
44	43	4	3	2
70	65	97	38	49
32	28	12	39	57
49	92	17	56	23
83	99	53	86	9
64	35	78	89	76
99	63	42	52	18
21	35	20	89	22
74	51	16	55	69
67	93	80	38	57
99	17	34	46	81
90	5	58	3	80

8	18	1	5	14
17	16	2	17	12
2	1	14	12	6
2	10	6	12	14
8	18	11	16	8
8	20	14	2	12
9	7	7	1	5
16	13	4	1	19
17	11	7	17	10
2	10	9	4	18
9	7	2	10	5
2	17	14	13	1
11	15	19	10	13
12	13	13	1	18
4	9	12	1	10
9	1	3	5	5
4	11	16	18	2
17	6	15	19	2
16	16	10	3	19
2	12	17	7	20
3	16	19	16	2
8	17	18	15	3
9	11	18	12	17
2	12	20	8	18
11	5	17	2	6
13	7	5	16	7
10	10	10	10	5
17	17	16	10	8
10	15	11	4	18
13	15	10	3	10
14	2	4	2	5
2	15	2	14	16
16	9	13	13	18
17	19	1	13	12
11	9	10	6	3
1	13	14	7	10
16	3	11	2	6
12	13	12	9	10
4	13	15	14	6
6	17	6	11	4
14	20	9	1	5
13	4	2	6	13
12	7	12	12	2
10	3	2	17	6
12	10	10	12	9
3	18	20	3	17
12	5	9	17	15
9	17	4	7	16
15	13	7	8	19
15	12	18	8	18
11	12	2	14	3
13	18	20	11	4
5	14	9	7	6
9	6	11	2	15
17	18	9	15	4
16	3	8	20	6
10	20	16	10	12
8	2	16	3	16
18	18	13	11	6
12	6	9	1	11
8	19	9	12	1
14	4	6	10	18
20	2	13	11	11
10	13	15	9	8
19	19	18	14	6
12	15	12	16	17
2	5	3	4	11
18	8	16	6	5
7	8	19	14	12
1	5	10	6	2
16	10	9	19	9
3	15	19	10	3
3	1	11	17	4
18	20	14	11	20
12	16	14	8	2
6	18	9	5	11
16	6	16	14	19
8	20	8	17	13
13	7	8	1	10
2	3	4	19	3


2	1	2	2	2
3	2	1	4	4
