20	5	20

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

48	96	35	27	25	49	72	40	69	23	18	50	98	73	67	29	21	67	28	74
58	33	11	31	98	91	58	57	19	92	72	51	62	7	47	27	99	38	22	82
25	7	62	34	5	20	78	41	43	83	34	24	90	7	81	13	70	17	55	96
15	37	90	86	76	55	71	55	5	21	43	29	29	93	94	95	66	70	53	8
25	70	18	34	91	82	14	46	33	35	91	29	31	49	62	23	54	5	94	12
40	97	75	96	75	58	19	20	56	18	43	12	83	66	11	95	15	98	1	58
81	60	88	78	91	8	89	51	15	4	96	42	1	43	20	53	46	54	84	71
71	24	71	51	6	97	51	98	84	47	26	79	2	30	66	50	80	29	26	2
37	32	16	61	26	42	4	11	83	9	49	62	60	92	8	61	39	31	91	60
85	23	81	99	37	12	54	63	24	99	31	83	68	97	32	40	66	1	84	8
4	96	78	22	72	6	16	92	30	16	45	47	84	35	95	29	37	55	15	77
47	62	30	66	12	95	21	99	15	16	86	31	93	91	31	6	79	34	20	52
29	34	7	92	88	73	15	17	34	6	32	36	80	33	6	38	41	53	54	61
69	12	91	31	89	25	93	19	30	4	58	36	77	71	60	5	98	42	51	86
59	59	71	6	53	13	33	61	88	41	21	21	38	38	55	22	28	16	69	50
29	92	16	26	74	28	78	47	53	50	5	25	49	33	56	97	8	18	23	94
59	61	12	49	6	15	72	47	4	66	23	37	19	26	9	98	20	63	86	3
98	79	21	48	14	4	66	7	75	52	8	25	99	63	85	90	37	66	77	87
7	48	24	77	27	97	15	24	56	95	39	39	30	60	32	17	80	56	86	59
53	19	95	87	27	4	17	64	31	64	29	89	59	25	65	37	36	75	73	39

10	4	3	4	12	11	7	4	14	10	8	14	9	4	10	6	7	18	2	10
15	9	19	1	2	11	9	17	16	5	17	3	1	7	20	14	17	15	6	20
19	1	15	15	20	20	4	6	17	12	9	9	19	18	4	3	12	15	1	8
13	10	14	17	3	13	9	16	14	2	15	6	6	16	17	12	20	3	7	20
16	4	20	7	2	16	12	6	4	17	18	10	8	13	20	7	18	7	2	3
2	13	16	20	19	8	19	6	10	6	11	11	1	19	2	6	18	3	11	8
7	5	6	18	2	3	13	16	16	16	14	13	17	12	6	9	14	8	15	14
1	10	14	8	15	10	1	14	10	13	7	19	13	8	12	9	10	5	12	19
13	5	17	6	5	7	11	12	17	9	11	3	18	16	8	7	9	7	20	6
15	12	6	9	20	16	5	18	2	19	19	11	12	20	9	6	5	11	3	8
18	20	4	11	13	13	10	12	19	16	8	20	8	6	9	8	20	15	16	17
8	19	11	10	20	20	17	6	18	1	7	8	7	15	9	14	13	2	19	16
15	14	6	16	17	9	9	13	11	9	7	1	19	14	8	13	16	20	20	1
20	10	3	4	15	3	7	3	15	3	6	8	16	18	18	4	12	1	9	7
8	10	8	3	16	8	19	2	13	1	20	15	15	12	12	14	2	4	11	11
13	7	5	12	17	16	14	20	4	13	20	9	9	20	6	1	6	20	12	19
16	11	18	9	11	17	13	15	1	4	6	11	13	19	17	16	9	7	12	12
11	16	12	16	10	12	4	20	12	5	7	14	3	5	5	2	19	5	18	5
10	14	2	6	12	3	5	11	2	12	18	18	4	6	4	3	15	5	3	2
3	13	11	3	5	11	2	9	3	11	18	14	19	3	13	3	17	14	4	18


1	1	1	2	1	2	2	2	1	1	2	2	1	2	2	1	1	1	2	1
4	3	3	5	1	3	5	3	5	1	3	5	5	3	3	2	3	2	2	4
