100	4	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

11	66	43	58	78
60	92	54	31	33
64	83	93	48	16
30	77	24	53	65
98	24	79	33	58
64	29	27	86	75
74	43	76	20	29
69	47	27	13	36
24	32	40	71	27
11	89	5	33	84
9	71	50	66	24
78	71	10	38	69
57	96	16	31	51
14	7	77	90	27
11	60	90	79	7
64	8	2	79	3
92	83	4	51	35
21	44	34	88	11
52	80	60	11	33
50	49	73	91	43
53	66	53	85	94
47	49	54	91	48
36	45	64	78	26
60	64	38	52	19
91	31	65	81	29
54	53	5	93	43
10	94	21	81	50
10	79	42	36	16
68	39	18	8	73
41	61	93	78	93
12	40	84	69	69
15	24	5	27	9
65	19	46	68	80
20	51	15	21	74
89	42	47	50	34
41	93	74	82	61
94	53	64	58	95
25	74	55	72	78
33	51	19	60	60
45	67	55	79	63
2	1	36	85	62
72	35	1	32	71
69	57	23	12	16
64	36	84	29	11
90	49	11	30	96
42	36	39	28	73
18	60	86	96	44
47	21	33	27	31
48	96	15	69	14
30	4	28	11	62
12	53	5	95	13
40	68	79	40	88
54	23	35	40	59
66	52	6	36	26
7	18	43	32	76
9	74	42	56	18
69	82	99	61	16
68	31	60	2	93
98	8	74	54	68
97	58	28	12	7
15	46	98	56	85
17	84	90	70	65
56	79	87	66	33
90	90	98	66	85
46	38	31	67	68
34	1	46	38	59
19	90	36	77	68
76	76	82	54	64
61	65	25	13	21
11	31	9	44	65
22	46	82	22	57
2	75	63	84	47
21	91	28	63	21
10	28	8	42	24
52	44	37	56	86
90	65	75	15	45
16	34	11	55	98
77	22	88	26	47
19	99	78	37	27
7	56	89	96	50
25	42	75	41	41
72	28	12	7	61
49	72	54	80	61
16	91	11	83	36
29	85	18	66	7
28	42	82	50	15
28	24	81	74	69
64	24	10	19	95
27	74	62	36	75
6	55	19	35	25
93	10	70	87	6
93	37	4	86	44
94	43	94	54	61
58	63	64	48	50
10	51	14	17	65
7	5	70	13	42
14	30	48	78	66
83	88	40	65	84
73	56	75	17	73
14	90	57	45	84

6	19	9	12	5
15	9	5	9	7
1	6	3	14	20
7	9	3	2	12
1	3	14	18	7
20	14	6	19	18
10	4	9	20	7
9	18	13	5	19
7	18	20	8	6
13	4	20	9	12
3	9	11	15	7
11	20	14	13	20
7	14	16	6	1
19	1	9	11	13
7	18	15	16	15
1	6	11	1	8
5	16	5	7	11
19	9	11	13	11
6	9	3	3	2
4	19	3	12	15
5	2	17	2	18
15	6	2	16	1
6	9	19	10	17
5	20	14	10	4
6	16	4	15	19
18	20	11	8	20
16	12	18	2	16
1	3	9	19	17
19	7	1	10	12
1	6	5	7	1
15	10	13	2	15
15	6	15	8	16
15	10	14	15	1
19	11	14	14	14
13	12	8	17	5
8	13	2	17	9
15	7	15	10	3
8	10	11	10	18
13	18	12	4	15
2	13	2	20	13
12	5	11	9	15
11	15	17	2	19
16	8	13	20	19
11	17	19	17	3
20	13	18	11	9
15	14	15	20	16
5	4	14	6	1
6	18	19	4	18
13	9	8	14	20
18	11	15	8	19
7	14	20	2	18
18	14	11	1	19
9	10	11	8	14
2	19	5	14	3
13	20	18	3	3
5	1	2	14	15
7	19	15	7	6
19	5	14	7	9
14	20	4	18	7
11	19	15	1	17
12	7	7	18	13
14	4	3	6	11
12	3	4	9	19
9	12	11	18	4
6	6	19	18	20
9	12	5	10	12
16	10	6	14	17
14	10	3	20	4
5	13	11	19	13
11	1	7	15	14
17	13	8	4	13
15	2	2	14	7
14	10	6	12	1
17	14	18	16	18
5	2	9	20	7
15	8	14	8	13
6	17	3	1	11
1	18	4	9	3
9	10	19	16	9
6	14	14	10	16
10	20	13	18	14
5	17	10	10	18
19	6	16	11	16
13	15	14	12	15
6	13	18	13	20
7	19	17	1	18
12	6	20	5	17
18	4	4	19	2
19	20	17	11	1
5	8	1	6	20
4	17	8	17	16
14	1	1	18	1
15	1	2	7	7
6	18	5	6	9
11	14	11	3	3
5	16	12	18	11
6	13	8	18	17
6	4	12	11	7
19	14	10	11	12
12	6	2	3	15


2	2	2	1	2
1	5	2	5	4
