50	7	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

19	40	7	95	9	8	66	74	41	59
96	72	65	74	6	6	52	22	6	95
81	76	50	33	48	96	58	35	12	56
40	60	49	60	35	38	1	66	38	39
4	93	6	88	66	77	66	78	88	90
67	53	71	57	75	23	23	97	64	25
69	65	76	54	47	69	16	71	39	38
35	10	76	27	7	69	76	25	58	68
86	72	90	13	34	30	69	72	73	35
94	5	54	73	73	87	44	23	88	71
93	66	65	9	41	87	99	68	29	53
58	71	57	88	23	4	19	71	70	6
61	39	60	87	18	84	78	16	44	92
52	3	46	33	18	65	43	2	55	87
20	93	56	4	7	77	42	71	37	40
10	49	45	24	69	16	10	70	49	51
87	99	63	86	95	94	24	62	46	18
75	41	36	49	63	97	94	19	25	38
13	57	97	11	75	78	91	19	19	55
3	10	90	13	39	77	80	59	66	34
30	65	53	8	11	87	40	89	82	59
89	41	27	50	28	50	11	6	40	59
25	1	16	14	40	59	12	72	71	27
99	89	36	97	34	95	65	99	62	40
81	49	67	93	1	63	42	46	57	40
81	76	95	8	28	33	74	71	61	10
46	88	60	77	89	10	27	6	92	49
84	85	53	82	14	40	82	48	93	28
41	49	59	16	72	59	28	36	19	34
40	50	9	88	79	82	64	31	29	72
19	29	43	89	44	44	75	32	17	12
77	62	89	29	9	48	44	2	12	67
91	42	89	15	50	86	17	52	28	27
28	99	73	13	41	61	7	27	56	53
1	93	76	44	84	41	32	67	36	50
96	46	24	30	61	44	29	22	29	31
24	50	65	83	83	58	13	2	70	67
62	77	18	24	98	30	2	75	83	47
13	18	69	12	35	57	36	78	68	47
56	29	85	39	59	9	70	65	46	90
79	32	8	95	46	73	38	85	54	49
22	37	23	96	95	67	24	16	82	48
66	97	23	46	9	65	34	69	9	62
90	97	88	53	5	43	78	6	92	96
95	49	93	48	95	9	64	66	59	8
18	52	29	90	57	73	61	65	99	68
74	23	95	33	73	10	65	50	51	46
52	83	50	13	63	79	96	74	34	57
76	75	15	6	3	54	8	96	83	49
33	67	64	24	82	28	40	46	27	29

6	3	11	10	1	9	5	7	10	14
3	15	2	16	15	12	12	8	10	10
14	7	8	7	7	16	20	4	5	19
16	1	15	8	5	1	4	15	15	3
16	18	5	1	19	15	9	4	12	7
2	7	19	15	11	20	19	1	1	18
19	14	12	20	20	9	17	8	3	15
15	17	4	2	4	1	2	11	12	2
10	11	6	3	10	10	8	6	17	17
15	13	9	13	20	17	17	2	1	8
5	11	12	15	5	7	2	1	15	10
8	2	12	15	14	4	13	15	11	11
19	2	18	19	11	16	1	4	20	14
12	18	14	10	16	11	8	19	14	13
10	15	11	7	7	3	6	18	20	6
3	18	7	13	14	4	12	12	4	18
13	14	9	5	12	8	3	14	3	2
13	5	7	15	16	20	12	17	11	5
1	10	10	18	18	1	20	16	20	1
9	8	7	7	2	9	14	4	12	9
18	13	2	6	7	18	15	15	4	19
15	5	16	6	15	9	10	4	13	16
14	14	4	20	1	17	20	20	8	6
18	12	6	19	19	17	4	16	15	2
16	3	11	15	18	1	20	16	20	19
14	16	2	4	6	14	4	16	11	3
8	2	1	13	19	14	15	1	6	12
13	4	15	10	1	5	8	3	8	12
14	16	2	18	15	6	2	15	2	7
13	10	10	12	3	17	16	5	17	12
20	1	18	19	3	9	16	11	20	9
20	12	8	19	15	19	8	15	17	10
15	11	3	15	6	9	2	12	1	2
15	1	17	17	4	20	18	4	16	3
2	16	19	9	10	15	9	6	17	16
12	18	16	19	14	5	5	5	10	15
2	6	11	13	14	5	13	15	8	16
4	13	5	2	8	5	3	6	1	20
15	5	17	19	3	11	11	9	1	15
5	18	2	16	9	15	11	17	2	18
8	12	18	2	17	18	5	5	18	16
9	20	3	12	17	18	8	8	13	16
20	19	17	19	17	11	1	17	1	4
14	18	19	7	16	1	10	5	1	10
1	7	12	10	20	9	4	9	10	13
9	3	6	2	3	2	3	8	5	6
14	17	7	12	3	17	14	13	17	18
14	5	1	1	4	15	17	13	8	14
5	7	9	11	19	8	6	12	12	15
17	13	6	2	14	15	5	18	8	4


2	1	1	1	1	1	1	1	1	2
3	4	2	5	5	1	1	2	3	4
