50	6	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

82	46	46	3	84
7	63	80	57	55
11	29	71	60	24
97	56	55	33	63
23	75	41	93	1
24	23	6	33	33
31	60	85	58	73
36	54	40	83	35
75	91	19	8	49
7	65	69	21	19
6	61	32	43	16
53	21	74	80	91
57	71	94	1	80
29	19	29	43	3
47	82	7	3	71
53	7	92	3	43
96	60	41	53	10
62	36	72	86	34
64	89	42	33	20
76	61	7	16	69
63	66	68	33	46
44	28	40	1	10
17	26	29	7	32
56	37	58	78	90
21	20	62	95	8
52	5	6	63	48
89	88	60	62	7
1	21	80	14	32
4	10	83	6	59
74	57	83	54	9
4	72	69	62	12
76	10	12	42	15
45	21	86	59	73
23	8	33	56	79
95	56	86	1	67
75	38	57	43	29
77	26	59	62	45
73	47	55	71	8
12	47	25	41	76
89	47	44	38	21
41	8	31	47	23
61	4	7	94	20
69	61	26	35	93
86	78	2	64	41
39	89	30	79	53
78	68	18	24	82
22	37	25	33	72
40	80	18	20	70
96	86	26	99	10
50	63	7	49	80

9	3	16	4	20
15	17	14	1	19
11	7	7	12	20
9	14	12	13	11
4	17	5	10	14
7	9	16	3	6
19	10	14	2	5
11	13	8	1	10
16	2	13	5	2
6	10	8	14	10
17	13	4	19	6
11	6	20	1	12
3	20	7	8	15
17	12	6	17	5
4	17	9	20	9
14	11	11	9	1
10	19	7	1	13
5	20	4	19	3
13	3	18	13	20
5	10	12	5	14
12	12	13	2	7
10	3	3	9	20
6	7	2	9	11
10	3	1	14	10
9	3	4	16	4
4	5	19	10	18
4	14	12	12	15
8	20	14	10	18
18	20	6	20	11
10	2	13	2	5
2	10	1	12	9
6	5	20	9	16
3	3	9	19	6
6	16	6	12	19
1	4	13	2	20
5	16	11	10	14
6	4	16	18	2
4	10	9	4	13
15	6	7	14	12
15	6	2	4	4
5	20	11	19	17
1	13	7	7	10
15	3	8	4	16
3	2	18	8	18
13	12	14	8	11
15	12	17	20	10
2	18	17	12	17
19	6	13	18	12
20	16	14	4	7
1	14	1	16	18


2	1	1	1	1
3	3	5	3	2
