500	7	20

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

83	41	37	92	3	29	44	52	19	91	82	17	94	75	76	25	17	32	35	7
72	29	53	21	7	64	69	76	16	31	42	99	49	21	29	48	63	22	37	50
98	33	42	44	86	37	68	98	73	50	22	84	48	97	56	91	91	20	66	28
61	27	52	48	10	61	99	98	16	96	66	90	43	10	83	98	48	73	78	43
93	38	54	93	87	39	72	72	68	61	60	10	94	77	68	81	32	57	48	64
51	40	23	70	93	56	20	26	21	33	86	86	40	64	30	28	62	22	11	50
81	99	14	10	86	74	30	31	79	55	58	58	54	83	18	35	85	33	56	80
56	59	49	67	65	64	43	85	84	18	71	22	25	50	25	89	22	80	88	46
28	18	80	65	74	50	45	23	14	53	72	79	90	58	75	75	61	17	12	70
89	9	93	31	91	36	77	39	19	68	47	16	1	77	54	54	78	86	20	20
33	90	39	80	40	38	40	9	25	61	55	24	92	78	94	2	99	69	52	49
88	57	53	69	82	77	57	41	13	74	26	43	70	64	53	35	98	83	77	60
81	15	45	58	1	65	49	64	54	11	99	52	60	40	89	89	11	80	47	22
58	7	59	69	1	42	33	98	89	79	41	58	76	82	47	10	88	70	1	72
54	93	47	36	17	70	96	59	54	72	33	76	34	26	83	13	59	11	26	23
40	65	49	83	49	52	63	84	59	5	91	40	66	12	2	26	69	31	33	32
99	14	34	13	7	55	81	61	73	22	67	51	65	12	57	28	73	9	58	93
36	88	18	66	46	5	75	88	58	90	70	37	66	69	83	63	87	93	9	21
76	37	2	7	5	61	15	2	44	50	40	98	95	29	54	58	34	61	37	73
17	71	58	19	87	9	64	42	25	59	14	74	42	73	2	36	85	22	19	88
41	47	41	12	43	11	84	95	1	18	57	12	47	84	61	26	63	1	95	59
38	73	64	82	82	59	8	60	17	45	7	1	81	72	10	81	13	67	56	89
90	4	80	93	88	6	99	4	14	27	47	63	39	14	21	77	11	60	41	24
61	32	14	99	98	17	93	50	50	67	58	35	72	81	56	77	86	74	40	65
2	82	10	18	21	69	52	7	10	26	99	61	34	19	54	74	69	23	75	86
41	33	65	93	55	35	48	41	89	4	18	55	79	13	47	32	46	21	36	10
69	74	94	83	55	63	48	59	39	16	74	62	41	51	95	29	29	53	87	93
78	20	99	77	10	56	5	27	86	1	41	16	18	44	72	68	81	70	90	65
57	9	96	11	56	9	14	69	25	60	26	26	44	95	24	47	75	78	21	32
35	78	81	30	21	92	64	59	60	51	29	38	92	93	29	68	33	18	89	37
