100	2	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

61	43	24	50	45
79	72	4	70	50
82	43	36	48	34
80	55	57	68	31
49	29	18	24	3
55	51	22	44	96
46	95	16	34	1
79	5	6	6	95
94	10	35	96	73
14	19	52	78	92
5	2	94	51	91
74	81	98	3	2
31	80	78	86	38
93	63	40	79	45
15	81	25	46	56
10	50	66	89	4
93	31	97	37	36
31	73	57	60	27
28	47	48	35	25
42	72	32	5	85
53	15	65	88	66
99	37	79	51	10
34	30	60	8	64
36	29	92	2	17
10	72	90	73	27
18	56	50	55	78
32	26	5	40	62
69	21	99	28	68
52	73	66	53	11
84	45	34	38	35
80	11	26	12	51
97	80	9	35	5
59	51	79	18	72
17	59	86	65	29
25	36	96	13	78
65	55	77	81	4
83	24	60	37	43
23	58	4	76	69
66	10	64	74	48
59	4	93	49	76
92	39	88	5	75
62	60	32	23	85
42	95	7	31	30
14	69	50	48	53
6	69	18	18	91
5	97	41	58	96
24	63	37	77	13
10	65	88	69	13
33	88	27	63	2
84	53	88	37	49
33	23	71	99	96
2	56	45	95	29
84	47	64	69	67
87	21	19	52	55
25	96	4	66	57
80	93	41	17	17
41	13	94	10	45
93	23	79	13	80
11	1	58	34	68
29	79	58	60	62
59	6	94	49	66
97	97	45	57	3
32	56	31	60	40
50	16	56	56	34
41	58	54	66	8
62	92	49	29	86
64	9	90	3	78
74	77	96	37	14
59	2	36	49	25
78	30	53	20	71
82	90	12	2	60
82	83	90	93	20
36	92	26	52	82
84	82	20	78	28
43	27	78	59	73
64	38	74	72	71
16	94	91	3	9
57	70	84	27	22
14	95	5	70	39
84	91	23	73	55
3	81	50	53	46
31	50	62	40	12
58	28	72	63	62
38	4	22	53	97
18	53	95	86	5
23	1	3	56	46
98	45	23	5	55
47	76	18	52	32
67	62	67	39	47
69	62	90	79	98
54	23	58	74	19
30	75	9	61	75
74	66	33	13	88
82	23	2	48	25
55	90	55	62	37
69	56	18	43	22
47	81	71	89	42
45	14	34	31	88
42	61	17	64	2
60	46	70	85	27

13	15	17	15	12
14	15	20	18	19
8	1	19	3	19
19	20	12	11	20
2	3	13	13	3
5	19	18	15	18
1	18	9	8	8
17	14	4	8	5
18	7	6	4	3
20	18	12	13	20
3	4	6	9	7
8	19	14	9	14
8	16	20	6	9
10	16	2	4	16
5	8	5	7	16
13	13	6	2	14
8	16	9	20	10
10	10	18	10	7
11	20	7	12	3
5	15	9	18	20
15	1	10	12	10
15	12	7	18	9
17	3	6	11	12
9	17	9	16	15
14	11	1	20	2
4	17	16	3	3
7	16	17	15	8
15	2	14	10	1
6	19	13	1	17
7	16	1	4	4
18	20	17	2	2
2	6	14	20	14
4	4	6	4	6
4	12	7	1	4
4	4	2	9	5
16	8	12	15	4
11	5	2	1	13
6	3	8	17	11
19	20	12	19	1
10	2	8	6	3
7	7	5	7	9
2	5	10	18	5
20	1	11	9	11
15	10	15	1	8
2	5	1	6	15
13	6	13	17	11
19	3	10	5	8
14	3	15	16	6
11	2	3	17	7
15	4	13	19	9
9	17	7	12	1
12	7	16	6	12
9	7	3	17	18
7	7	9	1	19
16	8	5	15	10
9	6	15	10	12
18	9	14	15	17
11	7	3	10	15
17	19	18	9	14
8	14	4	4	8
8	20	18	20	10
6	5	10	9	2
5	11	7	5	12
12	6	2	8	4
20	17	8	15	14
17	6	12	13	15
19	15	2	4	15
7	13	5	1	11
17	11	13	3	9
7	16	8	1	12
13	10	7	17	4
10	14	4	16	13
3	7	12	1	6
14	5	19	2	9
1	13	18	13	16
7	5	17	6	3
13	9	13	7	11
19	1	4	15	14
2	12	11	20	8
4	9	3	19	16
16	5	12	14	5
14	15	5	9	13
20	5	16	7	15
8	12	18	18	3
12	13	19	4	19
5	13	4	10	2
12	7	18	19	1
20	12	12	10	4
18	7	11	4	3
11	20	20	18	8
5	20	12	2	14
10	10	3	14	3
15	12	4	7	6
2	5	12	5	9
16	13	18	20	15
19	6	5	19	19
11	8	16	8	10
20	9	18	7	16
5	17	10	15	2
12	9	11	8	2


2	1	2	1	2
2	2	5	2	1
