100	6	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

1	40	74	38	26	52	26	68	3	72
17	47	23	34	64	72	76	49	9	31
45	82	67	43	17	92	55	2	87	38
54	75	89	65	80	62	71	2	69	15
33	90	52	66	44	54	53	55	99	60
1	49	70	12	64	23	85	55	5	34
46	6	35	91	68	20	58	94	82	12
17	31	21	61	18	73	60	80	30	72
8	91	4	30	80	29	26	47	30	73
40	30	63	14	76	6	36	10	98	18
1	32	67	74	57	64	25	3	28	61
6	80	38	1	41	81	82	10	68	60
98	24	52	59	94	54	71	71	37	61
68	4	35	23	51	92	60	1	88	61
81	47	47	73	55	16	22	57	80	1
96	95	86	64	36	77	57	86	48	90
99	88	32	68	89	31	73	70	36	20
35	69	62	39	97	7	27	50	25	7
65	59	39	94	6	79	82	96	19	29
33	15	70	54	92	42	6	75	85	67
86	21	33	34	95	32	10	60	93	28
54	19	35	52	70	91	8	98	68	40
24	43	26	95	54	53	86	89	56	71
91	19	77	45	82	40	21	32	97	36
42	86	13	86	85	39	69	22	77	48
96	33	28	64	54	76	30	81	60	75
66	22	80	58	27	46	56	81	82	85
90	74	19	81	29	56	44	45	5	15
69	26	67	94	30	60	39	19	88	1
63	52	53	42	26	29	86	20	64	87
35	59	74	69	43	4	19	82	96	87
60	27	7	21	81	75	93	13	83	1
84	99	22	48	96	19	39	47	17	24
78	25	23	98	15	61	76	87	37	61
22	2	7	28	46	92	78	36	63	6
50	61	67	3	56	4	51	32	81	51
97	3	76	88	3	68	33	24	41	12
14	56	51	1	5	4	93	73	87	97
5	67	64	37	33	12	10	82	4	25
82	65	26	44	23	88	38	49	96	53
75	75	13	13	44	85	11	28	89	21
57	62	42	18	25	19	19	12	64	18
35	4	4	47	45	80	92	15	94	52
42	62	3	25	15	37	21	12	29	8
7	43	52	42	83	49	71	23	47	62
28	92	9	11	7	94	34	40	74	89
26	58	71	28	13	88	16	67	92	77
29	42	13	72	61	7	96	92	5	11
90	2	95	60	46	11	6	37	27	67
45	63	28	7	55	40	84	13	99	61
75	20	27	35	77	15	58	36	6	69
60	4	96	5	6	24	92	16	32	31
73	74	9	73	42	90	26	49	36	63
29	20	31	45	66	96	85	56	94	7
13	46	62	65	55	76	57	6	2	70
60	17	52	8	52	4	87	54	2	69
34	4	31	38	57	96	60	38	58	61
62	11	15	99	96	64	65	2	29	69
74	28	30	53	87	76	70	6	40	36
72	12	44	71	83	90	82	34	16	63
92	41	56	69	7	62	62	7	34	52
55	27	33	14	25	24	50	97	37	57
83	52	30	54	23	16	40	50	62	54
79	12	29	91	81	20	68	56	86	21
5	60	36	72	6	16	34	81	3	57
32	76	70	20	80	52	37	65	2	39
15	2	68	64	79	22	72	1	24	37
81	20	54	64	37	80	41	72	61	14
68	77	21	72	75	94	91	76	89	67
98	9	1	80	17	5	94	37	43	91
