200	6	20

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

57	64	2	58	28	40	25	69	89	42	68	22	40	56	89	42	34	90	80	94
5	4	94	84	33	20	16	45	35	71	34	5	52	27	42	73	5	5	20	38
13	33	95	94	52	81	53	67	10	55	78	63	39	14	75	11	34	17	93	89
5	99	83	72	48	87	83	35	75	95	88	39	98	93	56	65	57	19	80	28
5	79	34	17	43	57	58	61	28	57	54	43	12	76	85	2	61	27	37	73
61	62	62	6	6	69	31	16	31	12	7	43	1	92	61	62	88	79	18	39
26	67	41	74	48	57	76	25	77	65	82	3	78	38	4	79	68	83	49	61
81	55	93	71	75	27	64	84	46	93	58	50	84	32	18	42	8	91	97	45
21	93	22	77	40	8	50	69	66	55	59	36	47	86	83	42	74	83	9	67
55	73	11	88	63	86	53	27	21	47	93	67	80	84	71	12	25	35	6	23
33	37	17	23	65	79	90	77	53	48	22	20	67	68	65	84	18	84	93	98
46	57	99	63	73	53	11	40	92	91	43	87	58	93	27	35	27	77	22	55
67	67	84	26	48	85	52	68	24	60	43	8	31	79	74	52	5	98	30	24
86	35	57	11	69	23	87	6	69	33	66	4	5	90	38	92	58	57	65	37
47	29	54	35	54	9	45	27	14	45	23	97	84	3	78	66	14	72	33	8
9	64	54	99	71	80	12	31	22	48	24	4	90	90	65	86	79	12	91	1
13	76	22	13	52	56	84	46	3	4	35	7	48	4	58	19	37	26	68	2
76	80	67	39	77	73	85	65	57	63	85	95	37	23	61	59	32	50	58	98
62	45	6	63	68	98	90	43	1	94	71	23	76	74	30	74	21	73	67	61
64	15	7	75	93	6	80	32	33	41	37	49	49	43	69	75	31	24	23	54
57	75	93	23	15	42	61	4	8	45	8	42	43	37	24	11	52	7	19	77
95	85	27	82	63	21	63	91	37	55	34	24	58	66	22	55	17	59	11	49
73	28	99	63	52	30	32	34	58	84	14	41	9	57	40	14	96	50	15	14
60	69	53	34	36	68	90	35	79	88	56	36	52	29	58	62	36	22	19	84
4	65	58	38	86	98	90	31	47	65	9	49	16	99	29	95	97	73	25	40
46	16	15	87	58	35	16	33	60	31	95	72	46	57	80	78	74	30	58	9
34	13	10	7	2	97	52	39	3	81	19	33	2	38	81	58	89	66	49	16
19	46	5	7	11	45	83	84	56	74	16	5	18	5	21	41	1	1	56	12
13	55	81	24	19	77	76	70	22	88	92	10	89	16	25	58	78	1	5	58
28	34	11	37	71	92	7	70	55	37	89	61	12	74	93	75	23	16	90	51
1	19	60	20	28	92	79	51	52	42	61	44	75	12	8	59	14	61	16	70
86	14	38	92	89	79	52	8	51	86	36	92	20	35	33	28	37	37	29	55
45	49	80	71	31	67	45	73	62	12	86	38	41	94	15	21	44	14	8	86
76	37	61	89	6	51	40	39	27	89	4	14	50	59	16	70	60	84	4	40
42	47	20	73	81	62	79	23	90	37	21	88	10	25	98	40	88	89	44	45
81	47	21	16	29	33	42	4	72	74	11	76	67	91	48	27	57	53	39	62
62	66	77	48	45	20	99	46	45	11	38	22	80	56	4	72	4	40	77	84
55	20	27	39	80	52	53	87	6	11	94	9	42	54	53	58	85	41	88	4
45	15	13	29	3	9	55	6	99	47	46	83	9	13	90	92	90	73	77	74
15	91	62	57	61	67	47	13	89	47	13	98	17	32	39	99	4	73	8	70
32	28	52	24	97	27	92	40	9	55	63	93	87	91	31	50	38	82	49	12
95	52	13	20	3	89	68	4	25	93	17	3	18	50	19	3	32	68	65	54
29	70	8	74	5	40	31	44	20	92	8	99	95	26	25	98	49	13	2	56
38	96	56	64	46	15	72	31	66	68	62	62	59	90	38	24	23	94	43	22
99	12	46	74	84	20	67	49	43	9	73	42	36	63	53	4	77	55	99	24
28	79	42	26	61	70	46	88	27	93	34	90	23	53	74	46	45	69	79	77
7	55	35	47	2	58	55	8	73	74	29	75	10	35	73	79	63	88	76	98
99	86	64	1	40	41	33	25	50	84	68	39	39	48	7	96	69	97	51	5
78	45	17	46	1	17	31	57	67	92	67	8	10	31	4	90	63	20	49	53
6	63	91	17	46	73	1	54	73	8	43	94	21	39	5	28	6	53	42	34
11	59	27	6	15	97	99	73	51	58	97	81	99	27	24	11	98	44	85	81
1	43	42	71	41	68	76	9	94	32	79	64	15	87	95	37	78	55	16	33
55	58	25	44	62	82	13	35	78	17	61	59	75	87	45	49	29	80	29	78
45	98	91	55	76	3	9	86	68	68	22	48	33	46	68	87	90	90	22	90
76	30	23	32	88	96	20	4	61	40	28	88	53	66	87	76	57	34	1	29
74	20	52	39	39	98	13	97	3	68	22	73	5	1	95	88	34	7	34	58
18	37	70	49	70	72	54	60	88	35	49	65	82	19	6	56	18	19	84	1
97	95	96	6	26	28	45	73	51	2	54	94	98	34	58	66	38	58	71	6
16	34	15	50	4	19	93	29	65	7	54	17	39	12	20	26	29	36	90	46
52	79	16	55	57	38	37	8	87	88	40	30	65	76	84	26	35	40	82	4
25	50	45	83	40	6	21	80	44	7	1	34	61	28	71	83	71	59	2	36
42	98	97	96	11	14	52	44	27	83	16	85	45	22	14	2	87	31	1	22
37	82	89	46	63	64	17	79	39	41	80	46	16	31	22	47	44	24	20	65
21	32	80	73	9	82	49	43	33	39	9	96	8	21	49	88	34	22	37	22
40	52	51	64	51	80	37	35	8	35	3	25	95	63	58	68	52	36	14	86
30	82	22	14	18	46	94	56	12	48	31	71	11	26	13	60	92	26	78	72
17	69	8	33	22	31	50	88	70	76	33	48	91	57	7	3	40	16	92	69
65	42	68	34	69	45	38	82	80	27	36	1	40	12	71	54	34	27	30	2
19	60	35	60	93	38	53	74	23	74	10	30	4	69	23	31	93	57	65	20
81	65	43	2	24	90	14	18	52	38	4	81	79	44	70	96	48	41	49	25
3	50	46	20	41	19	71	29	20	11	98	29	4	27	43	77	18	85	30	42
