50	3	20

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

54	52	84	37	14	7	79	45	70	21	45	47	91	41	48	45	34	76	53	79
17	69	20	85	1	12	65	63	23	44	97	97	13	17	10	36	34	5	21	22
88	6	90	51	94	48	62	24	13	4	95	3	60	45	80	55	85	30	64	34
48	42	48	11	8	64	45	41	30	35	66	84	59	84	47	32	34	75	40	15
48	8	46	13	97	99	82	48	75	6	93	75	36	5	71	82	67	92	69	37
72	39	77	26	28	51	45	31	27	47	73	7	78	76	35	14	44	37	80	10
97	59	8	19	38	67	58	20	68	64	51	78	8	41	45	93	46	39	1	54
76	12	35	52	67	61	56	52	1	26	63	61	13	4	55	97	49	16	32	57
89	54	49	54	90	75	66	97	53	49	59	21	67	62	74	81	22	45	68	69
95	26	15	2	78	22	60	65	11	63	49	81	37	99	81	92	67	20	85	9
90	29	77	6	87	13	45	59	86	67	45	45	74	16	14	4	13	41	2	78
90	6	45	79	58	5	78	96	19	7	88	72	48	88	74	23	46	97	26	41
9	48	25	27	63	69	65	98	28	55	60	36	1	64	96	3	57	98	71	99
26	73	92	9	93	13	88	60	98	31	64	21	57	15	47	45	49	56	13	72
81	41	20	40	72	43	87	34	40	30	53	13	29	82	1	78	80	13	16	5
77	89	84	84	62	45	72	52	94	98	24	72	47	12	8	7	32	25	89	72
20	54	23	62	45	91	49	42	37	87	69	77	63	68	24	6	37	96	2	57
52	2	79	67	29	11	29	88	67	47	3	61	41	73	64	97	75	79	31	11
51	24	3	11	23	71	43	96	80	86	76	73	25	16	66	71	97	57	3	83
91	5	36	28	10	89	94	19	34	97	35	24	59	72	50	15	56	50	81	61
88	14	45	8	19	54	19	32	88	2	50	98	52	77	92	40	67	3	47	3
30	16	88	49	32	12	73	30	88	23	36	97	46	25	93	19	51	62	13	13
2	91	59	62	50	54	49	32	68	77	62	8	5	30	99	89	53	91	3	30
27	63	2	75	21	60	35	1	6	76	32	44	52	98	89	62	5	65	94	17
91	74	78	73	96	39	74	88	67	38	68	46	70	15	25	10	33	28	61	39
61	55	77	47	14	99	48	97	32	5	58	55	36	17	16	6	4	62	5	62
18	84	74	6	24	75	91	71	99	57	11	90	18	31	56	99	6	21	28	97
89	65	9	10	27	97	50	66	7	28	51	81	97	65	48	1	14	51	29	88
