50	6	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

80	69	80	97	39
41	58	91	40	33
29	1	29	93	18
48	94	70	72	3
93	43	55	4	59
87	55	28	37	29
34	29	83	23	36
24	13	80	65	24
88	28	42	69	89
79	51	52	65	48
86	35	10	55	28
48	26	28	30	11
41	78	57	87	34
74	23	10	49	91
53	58	73	70	98
10	63	82	1	44
28	34	29	71	94
78	73	39	43	24
59	87	77	74	22
79	32	48	93	32
44	88	15	21	93
54	64	96	55	77
88	95	17	62	45
70	39	1	77	47
79	36	4	5	52
51	1	76	22	3
53	62	82	20	20
89	99	49	18	10
32	51	77	65	48
75	46	29	38	95
47	19	14	24	8
93	31	75	48	59
95	69	82	7	34
43	48	71	89	2
11	10	6	94	72
67	54	66	10	21
45	14	92	40	60
4	76	71	40	95
65	37	57	49	32
58	17	86	99	10
96	37	80	85	13
94	64	29	1	84
91	30	45	55	69
52	77	75	85	29
64	44	27	78	66
77	72	97	22	11
6	81	3	4	60
59	25	48	3	27
48	65	31	45	93
48	5	49	18	92

8	5	3	7	14
6	3	4	7	7
13	19	9	1	1
4	20	13	5	4
11	12	7	7	7
4	15	6	9	12
16	19	15	6	20
17	14	19	8	1
20	20	12	15	13
8	17	6	1	10
19	7	17	1	9
3	3	13	8	16
12	3	8	8	16
18	2	13	16	19
3	1	16	14	11
6	13	11	11	10
12	1	20	19	19
9	8	20	1	10
9	13	4	4	8
16	11	19	9	14
3	1	18	11	16
3	13	16	17	12
16	19	4	4	11
19	14	12	17	1
11	17	2	10	9
8	7	1	16	19
14	6	12	10	5
13	8	7	3	15
7	6	5	20	6
10	19	4	15	18
13	1	14	9	12
17	9	15	15	6
11	18	19	16	17
10	11	10	10	20
1	8	18	17	7
10	3	14	6	2
17	11	11	7	13
11	12	5	17	4
18	4	13	6	5
19	9	8	6	5
9	4	4	3	8
10	16	9	11	9
2	7	12	3	10
20	7	1	16	7
10	16	7	16	20
8	1	7	18	16
2	16	1	9	6
9	20	15	10	1
15	8	10	13	9
14	10	17	2	14


2	1	2	1	2
2	5	1	5	2
