500	5	20

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

58	8	24	5	13	64	92	65	14	80	4	55	59	84	66	65	38	90	2	54
3	80	73	83	3	80	7	47	55	28	54	88	3	32	29	40	23	2	64	35
71	40	31	75	51	75	19	36	49	11	27	91	96	31	24	81	78	76	58	78
72	22	67	83	56	98	52	5	55	97	57	14	37	55	4	76	36	57	78	99
70	8	62	6	18	99	43	66	36	45	12	28	66	86	98	89	21	40	27	55
36	59	64	94	95	8	54	32	25	58	72	19	78	6	85	66	84	68	29	49
57	15	32	98	30	99	59	91	43	66	18	47	59	42	45	46	80	86	42	93
35	53	20	91	42	35	47	56	14	75	78	75	35	92	73	78	70	1	84	53
63	81	6	70	96	80	39	68	29	46	65	56	53	49	59	16	82	33	3	3
6	82	43	72	47	33	1	83	38	73	58	16	44	24	11	63	50	52	89	80
16	13	96	2	66	70	13	72	88	85	10	22	50	8	73	76	50	41	25	85
49	21	35	75	34	42	72	18	15	58	51	40	49	85	89	53	35	22	98	30
54	33	94	44	74	88	57	8	62	38	93	10	48	6	25	33	92	26	65	86
86	56	80	23	40	19	76	36	49	58	5	73	47	29	85	48	39	20	10	22
73	31	69	22	50	21	72	35	38	91	71	76	30	49	45	96	37	76	74	59
15	53	26	21	31	86	91	53	57	34	73	28	55	42	20	65	64	87	7	8
77	75	42	25	21	56	59	95	29	81	33	54	31	52	86	31	39	23	67	87
35	89	7	33	5	84	95	70	42	31	74	83	10	15	26	73	84	44	41	75
83	90	96	78	35	9	89	83	19	26	25	88	77	85	11	2	58	48	96	19
91	34	57	31	43	4	63	30	75	23	89	87	99	63	53	3	58	15	14	38
88	76	52	21	93	67	40	81	98	58	65	83	20	56	24	11	49	50	78	93
48	56	7	89	30	8	86	24	53	89	94	62	43	10	72	34	51	19	70	79
27	48	87	55	51	8	48	18	7	55	33	36	80	15	55	52	99	86	60	16
39	49	80	63	24	36	74	22	48	2	69	84	62	73	29	73	97	55	58	99
21	57	3	59	70	26	1	17	52	44	80	62	90	57	56	18	68	26	7	10
72	42	40	96	3	11	49	6	77	15	62	62	50	96	88	21	87	79	77	81
64	88	66	52	46	47	55	37	17	95	94	40	65	27	14	61	1	21	6	93
49	45	79	26	66	87	91	70	32	12	95	11	98	15	66	27	69	78	94	84
57	58	31	28	39	23	93	20	60	77	48	7	72	11	92	1	11	92	92	57
26	25	37	65	74	91	48	7	10	93	88	50	47	42	92	89	51	85	98	70
75	86	20	50	60	14	98	35	59	84	15	99	74	38	66	52	52	63	67	67
98	35	23	35	56	69	16	87	41	44	33	96	98	30	28	82	46	51	64	2
13	47	18	85	65	8	71	38	41	79	50	59	70	32	93	38	85	36	27	79
15	87	99	21	8	35	17	20	8	93	16	48	15	45	15	47	7	19	69	40
39	10	79	2	76	1	6	54	52	92	78	84	20	69	27	36	13	64	62	31
70	97	91	32	82	73	53	90	34	64	49	49	87	72	1	69	74	6	34	73
42	60	26	5	51	49	77	93	9	58	81	32	14	13	29	59	6	22	25	25
79	81	18	34	74	60	92	97	91	52	42	71	18	46	73	64	27	88	46	99
63	25	8	57	26	98	51	54	21	38	51	63	62	89	23	66	26	18	64	73
15	9	3	95	95	95	9	62	31	64	77	29	67	65	75	40	72	67	85	68
40	22	74	51	55	37	69	69	20	49	34	76	56	48	10	94	71	16	14	39
35	37	51	96	28	15	3	69	99	49	55	79	61	99	71	80	58	11	74	4
39	53	42	34	74	85	23	58	37	73	84	98	22	25	2	76	79	31	45	58
22	59	58	39	5	2	88	41	10	28	9	69	63	88	89	62	85	75	38	43
37	39	62	45	45	73	29	64	23	97	66	39	61	15	19	22	94	80	56	80
75	17	28	40	84	8	79	27	27	89	54	37	94	34	31	28	26	53	97	24
6	90	96	68	62	21	43	31	88	69	73	94	84	85	38	49	48	22	42	62
80	54	25	62	10	95	33	57	82	43	55	64	10	10	89	89	74	48	7	63
6	48	18	50	15	42	31	93	43	41	78	49	55	45	26	27	61	28	64	69
10	84	97	26	1	67	52	57	61	64	70	43	3	34	29	34	12	69	28	64
16	54	48	78	57	98	48	69	9	40	38	55	43	31	98	65	9	88	9	84
36	65	26	28	84	42	27	14	69	14	24	45	82	11	2	2	16	78	91	74
91	18	73	86	64	35	73	83	69	72	45	69	83	20	68	82	24	31	85	14
49	67	52	12	53	59	84	76	42	11	53	11	35	95	22	99	73	91	15	73
98	97	63	71	94	46	90	60	71	4	10	67	9	7	76	77	31	3	35	32
30	45	66	96	62	86	76	23	52	42	8	27	99	47	24	8	42	34	58	57
21	54	32	1	96	99	33	44	32	19	41	65	85	31	90	67	47	83	90	28
39	80	19	9	94	43	44	26	90	66	60	33	39	12	14	34	6	71	46	64
17	95	90	93	42	57	80	91	49	51	66	87	21	29	13	90	50	84	12	37
51	94	61	22	5	6	4	46	62	9	27	61	3	75	14	33	6	95	7	1
7	51	4	78	98	43	57	55	75	10	99	72	85	21	95	67	25	82	13	39
84	40	76	43	84	95	40	16	2	12	25	3	65	58	79	72	56	6	4	20
64	15	98	75	55	55	74	78	3	2	99	22	65	62	36	27	45	9	89	44
86	97	16	53	53	81	31	53	90	28	17	73	54	87	99	99	77	55	70	65
2	66	54	70	15	14	60	44	63	41	95	96	54	10	54	4	89	6	18	20
56	14	5	93	95	32	71	99	49	4	5	71	84	41	29	75	77	63	67	49
19	32	63	18	25	38	61	52	91	18	33	79	34	44	84	36	64	35	83	39
16	61	63	34	76	46	63	78	45	40	34	75	75	39	26	58	84	44	37	12
42	3	35	97	77	21	20	25	22	51	29	67	69	57	99	74	95	6	64	17
5	51	23	43	28	82	7	18	22	86	64	75	1	69	70	73	84	25	67	70
12	58	33	21	20	86	37	27	63	3	8	54	14	41	49	41	95	34	16	18
82	3	86	30	85	39	24	95	82	22	95	56	15	99	73	37	41	44	47	25
83	2	60	42	48	45	62	63	44	2	61	74	22	75	11	57	28	2	50	69
56	3	38	16	20	94	81	44	64	60	25	12	9	15	4	46	61	72	98	78
28	60	14	5	94	83	44	8	10	25	68	88	88	79	84	7	49	62	28	61
56	59	81	90	59	46	52	61	69	97	89	9	26	42	87	46	13	67	59	43
42	88	54	66	12	74	9	66	88	28	14	39	12	21	63	70	7	18	28	62
88	78	77	68	82	80	20	16	37	31	32	80	12	61	29	36	60	97	74	7
51	94	14	59	12	73	50	30	46	7	25	90	86	1	97	46	9	57	53	98
7	89	84	7	73	49	33	86	6	68	66	38	29	99	8	2	81	8	32	58
13	81	86	93	68	10	19	31	9	70	36	85	27	45	53	16	47	87	41	26
6	72	65	59	99	40	92	72	29	41	35	29	69	4	56	12	84	52	33	4
74	33	12	32	18	53	4	17	13	62	13	3	1	53	80	38	81	34	29	29
35	3	30	87	80	62	37	51	27	58	3	37	24	46	9	98	18	23	67	13
68	4	84	71	5	14	1	46	89	87	1	53	89	80	72	18	75	73	54	31
68	29	3	3	24	4	57	63	50	43	61	48	39	48	61	97	60	26	84	41
74	85	82	11	24	82	77	13	66	41	72	51	7	30	87	65	46	9	30	58
53	96	84	21	46	86	57	80	82	25	31	9	26	2	13	23	95	74	19	64
34	51	4	44	34	92	22	75	8	32	62	18	11	66	90	69	15	98	39	78
29	33	3	28	86	2	93	21	44	31	83	38	69	75	27	35	80	10	43	67
44	52	28	88	59	47	43	86	30	14	2	66	42	94	65	69	42	78	68	58
62	56	77	62	86	24	18	89	64	72	40	59	97	83	26	83	98	60	57	1
39	20	20	57	71	17	7	23	21	57	17	82	23	14	20	6	13	37	71	27
76	96	7	81	47	62	26	49	25	19	23	86	3	5	98	93	22	73	66	62
74	63	96	38	1	47	60	86	99	26	46	60	70	30	17	73	5	76	1	91
27	89	64	48	34	57	30	98	87	57	75	41	20	15	2	61	86	59	70	9
73	23	35	36	27	24	45	49	29	90	42	60	6	64	62	98	25	25	77	49
53	26	10	7	22	45	90	97	17	8	84	63	94	42	93	1	76	54	16	44
43	27	6	6	72	51	24	95	45	57	3	14	55	95	92	17	57	85	82	67
72	79	91	72	61	69	24	90	64	21	23	14	8	83	18	78	83	60	82	87
53	52	30	45	43	30	18	7	32	77	25	32	86	10	46	74	26	99	73	36
54	26	87	28	15	97	85	70	46	86	63	57	92	69	7	63	28	78	17	8
72	3	47	23	86	49	40	4	69	60	88	75	39	17	94	87	71	87	55	8
14	79	95	57	94	87	42	78	34	35	55	20	30	58	51	15	13	51	2	31
82	99	15	42	21	51	91	31	55	47	20	22	58	50	18	65	30	49	86	17
61	68	50	45	64	51	40	92	52	7	64	61	23	69	59	55	38	67	90	65
71	68	85	10	33	23	16	6	83	35	17	81	12	5	95	37	65	84	48	87
82	45	84	57	38	57	94	76	28	66	10	12	21	43	68	59	68	13	34	15
37	20	49	15	7	33	67	91	68	10	69	38	14	28	92	30	85	9	41	49
75	75	18	34	46	29	95	41	63	23	96	57	32	97	14	17	91	82	32	18
88	72	60	94	26	51	47	35	34	56	73	92	94	3	21	48	92	77	1	18
73	23	48	10	40	86	27	46	82	66	19	87	54	16	23	17	72	78	7	24
13	43	31	47	32	84	38	77	73	75	16	76	74	99	62	38	64	15	1	3
36	45	80	85	5	65	79	55	53	88	64	93	62	69	90	49	99	56	10	85
77	47	41	36	58	66	4	19	93	61	7	25	6	20	84	79	73	18	41	47
69	95	74	88	82	11	31	18	18	16	29	89	87	81	28	17	34	13	54	87
13	78	20	97	54	64	78	50	99	19	30	31	62	29	56	31	64	9	48	38
97	26	99	21	66	24	51	61	97	73	79	58	89	89	91	77	41	99	38	40
