200	2	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

73	46	32	60	27	47	1	48	49	78
98	67	29	84	79	64	98	17	27	47
3	30	88	90	81	56	77	84	35	36
61	25	51	3	7	32	72	91	56	37
93	73	23	59	79	93	43	63	25	76
94	6	11	72	3	17	63	96	98	42
59	20	62	95	40	97	44	99	4	97
60	37	99	79	79	3	18	52	14	12
85	56	52	49	37	73	11	83	85	59
83	51	46	69	8	83	62	49	91	29
64	7	56	91	82	78	92	16	21	26
60	22	51	14	33	74	42	6	41	18
61	26	1	69	11	44	32	98	98	80
41	50	83	65	21	5	34	38	93	33
94	67	34	56	51	2	37	63	23	71
32	2	46	95	36	25	57	27	13	70
46	82	39	11	45	53	62	3	30	66
72	56	84	11	67	52	1	85	62	29
65	78	31	6	24	49	26	9	49	97
30	68	5	42	9	83	12	55	20	74
60	89	61	95	32	36	14	53	80	43
50	95	82	87	92	91	92	90	14	13
98	93	80	6	60	84	90	75	91	39
12	67	49	40	63	39	97	14	31	67
97	57	85	37	35	27	29	8	20	67
90	14	54	13	82	44	72	28	50	11
42	44	47	8	5	51	74	74	64	97
46	14	98	31	83	36	38	80	81	60
38	33	11	12	99	67	50	82	80	36
90	99	77	10	51	73	68	26	77	29
65	91	90	36	43	79	2	55	36	46
19	83	99	80	70	54	69	31	82	37
33	36	10	83	66	23	63	41	35	15
25	60	99	32	51	11	23	58	59	4
56	52	7	3	46	28	49	29	49	18
33	45	11	72	60	66	52	40	48	59
25	83	32	87	75	91	93	5	52	58
71	1	40	56	75	84	82	10	78	7
22	23	39	25	71	85	89	48	58	25
6	3	68	50	46	98	98	58	76	54
86	32	4	21	73	21	93	64	98	11
5	95	50	10	64	64	16	54	40	82
20	36	82	60	26	52	53	83	28	26
49	50	65	69	70	38	96	22	61	26
61	2	22	52	17	32	90	48	52	36
17	13	2	16	52	93	94	68	24	70
89	24	36	84	31	21	73	57	71	5
58	39	84	31	74	8	56	8	89	26
58	18	1	46	49	27	79	20	37	38
2	37	73	38	16	53	12	67	17	37
84	27	71	43	78	63	55	43	46	96
26	19	18	81	19	76	94	4	78	45
16	78	59	58	91	53	92	32	6	40
39	75	19	14	13	18	98	58	9	50
61	6	46	33	59	24	50	48	26	79
3	63	31	39	74	5	48	72	6	77
4	75	37	67	38	13	82	82	73	8
25	59	82	11	93	84	95	36	54	56
15	5	93	8	55	86	25	31	80	19
60	67	18	21	5	75	86	91	10	54
35	23	25	19	25	65	87	21	72	80
23	4	32	74	99	4	5	8	37	66
79	21	97	93	78	7	16	93	24	62
56	24	78	97	40	12	2	55	34	92
39	33	94	11	94	40	11	95	31	16
30	62	74	96	28	32	98	42	25	51
9	69	19	6	33	72	36	44	44	34
47	97	4	71	44	53	70	72	45	18
23	21	79	60	56	22	36	4	81	12
29	96	84	99	3	15	46	95	99	10
5	59	14	31	81	70	81	42	75	2
31	14	20	97	81	90	34	59	25	66
57	79	38	76	41	21	38	77	58	92
91	94	13	35	61	15	32	65	22	50
70	76	85	48	79	33	88	38	61	47
10	81	19	10	78	81	13	73	47	24
24	46	27	33	60	83	31	90	85	4
41	92	79	7	76	57	39	90	96	43
95	58	3	34	30	69	65	65	45	16
63	13	45	69	76	14	66	46	45	35
55	30	73	96	38	56	78	68	85	2
31	51	10	98	42	81	37	56	12	91
15	30	45	17	79	13	22	89	63	76
58	65	57	91	94	4	2	59	42	89
66	14	63	94	77	55	78	48	24	40
77	59	32	61	84	89	75	66	54	62
61	22	15	62	28	16	85	91	57	81
24	84	84	62	44	96	18	89	58	70
39	13	80	38	84	95	45	78	7	1
55	59	19	67	17	11	69	43	80	97
35	26	44	9	30	66	18	35	9	65
40	20	31	46	4	96	90	97	15	12
52	9	28	55	50	98	12	7	66	91
68	7	15	23	70	16	72	54	54	40
60	4	14	25	58	26	86	19	80	32
49	62	97	61	86	36	18	52	75	43
43	90	85	21	74	60	43	79	83	1
12	79	72	42	77	67	47	69	24	52
46	23	11	17	21	22	23	42	49	10
44	26	89	21	27	25	88	71	89	75
84	66	6	17	65	35	88	67	56	38
75	37	39	95	12	1	83	48	89	18
32	63	44	10	44	7	85	49	19	49
44	57	34	59	93	38	55	38	23	24
52	31	56	53	22	81	70	59	43	51
94	78	96	16	9	34	95	11	62	45
86	15	42	88	68	51	64	9	49	40
20	9	44	49	44	11	33	93	54	63
99	77	53	31	98	11	85	35	20	57
77	10	17	29	62	40	39	50	43	56
66	88	26	85	80	33	23	16	80	80
73	18	79	93	18	25	75	66	85	69
18	94	5	81	74	76	69	24	94	51
71	3	15	7	79	95	93	47	82	14
46	91	60	84	19	1	33	94	2	96
81	15	28	47	94	21	60	54	59	74
57	73	59	94	56	83	63	16	43	47
13	46	35	48	87	71	40	40	86	18
16	16	62	16	59	16	12	22	4	50
20	65	3	96	36	83	49	4	95	41
86	30	11	91	58	83	5	1	24	10
6	86	62	47	94	2	51	8	20	67
92	27	17	91	79	71	57	24	8	76
70	34	2	49	55	50	97	43	27	80
52	14	94	69	84	94	70	30	32	49
70	57	1	5	82	70	88	74	5	84
93	92	35	57	98	35	97	41	63	60
18	86	62	58	73	70	33	95	44	66
88	36	60	14	17	53	89	81	86	6
22	92	26	61	48	76	11	1	45	78
69	19	40	48	22	28	82	67	47	49
87	26	86	73	32	17	59	90	43	71
92	44	49	4	82	23	10	86	97	29
76	57	9	13	99	17	56	59	58	68
5	51	23	49	82	54	99	75	62	37
22	11	16	94	15	69	60	96	79	58
28	28	44	60	64	36	32	42	52	73
80	45	84	41	37	61	21	47	60	88
40	58	97	16	41	87	14	18	20	18
1	81	96	10	50	96	21	76	88	74
89	16	55	37	27	99	2	38	95	48
65	88	72	50	35	72	80	66	97	22
48	25	86	68	27	88	39	99	70	4
28	41	64	75	23	59	95	63	22	23
86	30	95	27	79	14	89	39	35	33
34	65	69	8	52	19	51	60	29	63
25	64	97	22	90	18	42	2	71	96
71	19	83	2	21	10	14	38	5	21
95	4	92	41	88	47	43	89	92	77
69	16	29	63	10	87	11	37	63	32
55	26	27	44	18	64	53	8	84	5
69	99	95	97	24	77	18	25	76	52
9	65	89	85	56	63	50	57	10	28
27	2	17	37	25	96	37	22	69	88
28	65	29	5	98	74	86	28	65	45
82	93	3	31	13	53	85	46	24	90
88	17	81	58	30	22	10	22	97	18
2	34	90	78	23	72	44	73	61	46
49	52	22	93	7	58	65	78	99	97
16	30	2	3	79	76	75	74	36	68
76	28	53	81	55	62	85	81	14	69
35	69	83	36	33	3	72	51	51	53
20	77	28	65	35	75	54	87	47	78
2	65	89	67	96	45	25	42	71	37
91	86	13	99	48	17	93	50	60	28
74	12	15	66	95	57	36	38	9	16
11	70	78	21	38	94	72	75	92	41
71	76	14	76	10	17	60	88	30	11
77	90	41	55	26	66	70	44	85	41
43	52	61	98	54	18	20	50	59	99
37	23	99	40	96	60	55	3	3	76
61	83	47	6	68	54	34	60	67	23
28	96	64	23	73	80	85	15	74	20
29	53	93	6	83	96	39	10	26	56
85	75	29	7	92	73	36	63	68	78
8	85	57	95	39	77	89	24	58	20
44	95	37	33	99	89	44	38	75	18
64	10	62	31	70	4	13	44	43	68
95	27	20	61	14	29	76	50	11	24
5	74	56	69	6	54	15	50	68	12
17	21	97	69	41	99	72	87	24	26
41	39	3	94	57	75	29	14	33	91
94	88	12	19	16	4	69	89	26	98
62	52	83	20	91	72	23	52	14	71
27	84	69	97	21	44	12	97	37	73
71	94	62	21	74	61	82	4	88	19
79	98	93	52	51	97	16	5	97	30
93	81	13	91	99	8	93	30	93	9
96	95	87	64	1	22	46	17	7	11
19	26	97	55	76	12	27	88	36	53
52	56	10	51	41	36	31	79	81	53
89	48	83	29	33	42	81	71	84	21
63	66	32	20	93	69	18	82	15	22
36	98	16	90	38	53	7	38	76	45
73	29	87	71	38	31	13	57	42	98
30	90	31	16	34	15	69	23	32	62
84	17	47	83	64	31	83	92	17	50
66	81	80	17	21	11	84	8	81	68
95	40	10	25	59	79	61	50	54	21
45	96	17	46	89	43	32	8	86	12

18	17	20	7	5	16	10	18	12	3
10	6	7	15	6	12	2	9	7	1
2	4	11	1	6	12	6	19	19	13
11	6	5	11	4	9	1	11	4	5
1	17	1	10	10	13	20	16	18	11
13	1	18	2	10	14	10	18	1	10
9	6	15	13	11	8	2	12	11	20
10	15	13	19	1	16	12	20	11	3
5	7	7	8	12	2	16	1	18	1
13	13	7	19	1	11	1	12	16	16
10	11	15	16	12	10	2	6	13	10
20	20	14	16	10	3	19	5	14	1
10	19	14	7	5	19	19	14	12	10
14	16	2	6	14	17	8	10	6	17
