100	6	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

68	15	11	30	45
83	63	19	31	85
52	12	14	37	37
53	20	79	72	79
53	5	50	11	25
66	63	8	24	88
58	35	16	54	66
95	54	8	91	47
94	69	1	49	51
23	12	63	60	28
65	92	5	36	42
2	75	85	46	43
22	6	86	16	53
57	56	90	45	52
22	73	49	40	23
72	16	42	11	55
49	64	31	47	74
77	25	89	46	51
93	81	83	83	84
38	11	83	90	29
85	25	65	98	76
93	83	30	76	10
25	84	75	16	47
41	74	2	66	62
67	18	50	64	52
67	24	2	93	57
68	3	92	29	11
88	72	95	17	97
41	21	12	67	27
87	27	47	31	8
86	18	93	67	5
21	10	44	22	6
33	21	54	25	24
22	57	29	96	42
68	4	44	47	80
53	62	5	64	2
56	3	3	99	82
27	15	76	19	78
27	45	93	35	19
49	38	77	69	1
33	82	89	73	18
23	3	41	59	10
72	33	2	1	99
16	79	72	86	1
55	87	84	89	18
10	58	44	17	57
81	99	19	86	87
20	14	28	92	23
12	54	65	23	92
65	82	29	69	21
82	36	59	80	90
3	30	68	71	7
80	5	68	3	26
81	87	73	15	91
5	84	40	65	31
89	23	47	98	71
6	61	67	93	76
79	82	5	14	26
49	40	38	66	63
28	70	19	62	49
49	76	67	69	46
52	43	93	40	38
62	99	84	27	7
45	62	24	72	88
73	57	97	30	41
49	89	44	22	26
90	43	15	72	28
8	96	44	84	21
60	79	41	12	12
17	47	45	75	8
9	66	9	7	79
91	13	8	23	80
86	18	1	21	26
2	97	46	12	13
73	88	29	76	15
14	41	41	87	85
78	54	17	36	29
53	81	66	49	14
50	88	4	87	63
89	82	24	39	60
50	88	10	82	4
22	84	93	87	8
43	25	45	47	46
23	76	28	82	20
43	74	55	2	69
82	29	97	69	26
2	15	34	97	47
4	76	47	75	31
72	5	22	61	57
59	89	50	40	97
17	16	27	69	69
11	48	61	92	17
75	80	74	40	74
9	64	49	52	98
40	58	72	16	55
29	9	79	16	15
42	49	93	45	71
46	54	96	2	33
62	61	81	72	4
82	36	11	78	97

15	2	5	6	19
3	18	18	15	4
14	16	7	2	17
8	8	20	15	20
1	15	1	16	8
18	2	12	13	10
6	7	8	16	8
7	8	8	17	14
20	10	17	10	9
14	1	13	8	5
17	3	8	7	5
9	14	2	5	9
5	4	5	4	5
18	3	14	13	15
14	13	3	16	16
15	3	6	8	5
17	1	2	9	15
14	17	7	13	18
3	4	5	19	19
16	5	5	2	3
7	18	2	10	14
9	17	18	6	4
20	16	13	13	12
14	15	20	8	17
3	12	18	5	20
13	3	7	13	10
19	14	17	14	5
17	5	5	13	13
3	16	20	8	6
3	2	16	11	5
19	9	4	17	19
9	6	13	3	7
15	16	4	16	4
18	14	7	3	20
14	1	16	10	18
4	17	13	13	13
7	12	18	4	20
18	14	10	15	13
16	4	8	18	10
5	17	19	6	6
4	16	1	4	2
6	11	9	15	9
8	1	20	18	18
15	6	10	19	14
3	2	3	13	12
4	6	18	16	20
2	20	14	4	15
14	9	5	14	18
16	13	18	11	6
20	9	2	9	2
16	18	6	5	11
13	9	11	16	4
3	3	3	18	5
20	4	11	20	9
7	17	13	20	1
10	11	1	6	16
8	2	16	17	6
7	20	6	17	7
15	6	11	1	10
6	18	1	18	17
1	12	9	20	8
8	16	14	14	5
20	10	14	10	13
14	15	18	9	18
6	18	1	19	4
3	4	15	3	7
5	11	3	14	5
6	13	8	3	16
15	5	11	3	19
3	19	9	7	11
3	5	13	5	3
13	20	17	17	13
3	10	3	4	2
13	7	12	3	6
6	18	19	3	11
20	11	13	19	1
10	17	18	4	12
19	18	5	1	17
9	17	17	17	6
13	16	2	4	15
14	12	9	18	3
2	4	20	14	14
5	2	9	5	11
8	18	16	7	9
12	12	10	7	15
17	19	9	15	7
15	18	15	1	5
3	8	16	13	3
12	2	6	5	7
1	1	17	3	4
15	16	8	17	15
10	13	19	15	13
1	3	4	9	3
4	8	17	18	18
3	1	12	20	3
4	5	4	1	4
19	14	17	5	14
9	5	8	1	20
20	14	2	8	1
10	15	2	2	3


2	2	1	1	1
2	4	3	5	1
