100	2	20

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

77	97	81	49	22	38	68	26	72	58	6	79	40	27	4	93	43	40	33	31
6	66	91	80	18	44	93	20	64	90	37	24	38	66	72	43	39	23	97	46
8	78	3	44	79	45	27	90	59	14	2	30	33	42	72	49	61	53	15	73
97	64	73	88	62	14	1	35	11	80	27	40	47	90	26	68	64	57	67	35
94	34	97	70	1	53	29	50	52	32	71	3	18	64	32	96	80	72	96	94
4	69	43	39	55	91	56	46	67	55	63	16	29	88	88	26	81	26	71	7
25	4	57	89	77	44	57	89	61	51	79	49	34	80	67	99	20	35	15	19
27	75	13	32	95	20	70	47	9	57	43	6	91	6	79	11	57	67	85	7
22	5	66	31	94	40	63	15	36	4	22	67	99	27	4	32	15	79	8	67
66	10	19	20	89	49	53	49	46	18	70	82	4	61	68	44	64	23	60	36
40	58	14	18	29	57	12	2	95	91	68	45	84	19	25	29	2	56	52	20
67	81	82	63	36	24	50	47	76	38	82	13	81	84	26	44	91	84	12	45
43	37	16	78	58	25	86	53	31	90	62	47	27	90	60	76	74	49	68	12
30	7	55	9	85	71	83	93	85	89	50	22	38	28	22	33	6	33	40	95
59	59	59	67	63	8	27	11	14	9	54	84	4	88	15	69	37	50	67	14
7	70	64	65	35	64	21	40	89	83	18	90	43	17	33	45	84	47	84	16
77	26	96	82	45	95	73	96	97	88	2	63	86	95	76	15	3	24	53	22
96	49	9	21	33	75	63	51	85	11	14	15	7	48	62	6	45	21	81	90
66	67	59	60	66	45	46	84	62	80	38	85	42	88	62	15	44	73	88	36
45	89	67	47	85	14	49	17	73	98	83	78	3	25	50	32	84	73	51	89
14	78	94	33	30	7	99	37	16	10	90	48	93	53	4	12	82	72	6	24
11	31	60	76	71	81	82	99	12	63	94	99	46	6	64	17	49	97	2	67
23	77	9	41	88	9	85	49	77	83	81	95	97	1	90	28	77	30	61	17
38	1	86	98	77	24	33	96	61	24	13	83	59	68	23	69	21	98	28	38
8	19	57	10	71	57	86	59	60	29	91	68	57	77	36	71	8	6	6	37
48	2	19	64	74	97	2	70	89	56	86	96	16	36	19	19	74	86	21	70
85	91	2	50	56	78	88	22	26	38	75	1	40	55	23	36	27	6	43	17
44	59	71	87	36	54	98	89	69	10	39	74	36	13	43	62	81	48	56	58
20	56	30	45	85	1	40	25	31	88	35	59	30	93	57	94	99	5	64	96
39	75	22	12	83	82	95	22	48	62	63	6	41	59	65	16	3	5	48	90
15	12	34	1	44	35	48	81	30	30	24	48	87	14	71	15	70	77	88	89
6	41	65	74	24	31	7	99	42	12	45	84	87	99	59	21	98	44	55	86
46	73	51	93	18	7	71	83	72	72	94	61	22	76	30	11	97	64	39	79
90	18	34	24	94	37	72	27	49	59	99	28	50	51	32	51	21	38	42	8
48	68	36	13	35	27	31	79	32	83	27	50	26	42	81	86	24	50	75	5
46	22	48	7	91	77	15	33	38	82	13	7	96	37	7	31	40	18	11	99
92	9	10	24	11	30	79	76	78	2	50	9	66	54	62	21	9	67	96	81
94	49	99	61	60	34	2	45	14	78	66	88	44	93	35	18	10	64	66	10
68	69	12	72	63	18	44	18	8	38	86	87	26	11	48	41	58	82	80	68
79	49	8	62	41	50	9	28	49	59	41	36	68	98	43	80	15	22	46	14
29	2	55	18	22	52	36	82	27	15	31	3	52	96	66	41	40	64	84	11
70	40	87	58	78	53	30	85	43	11	28	18	38	89	32	98	10	65	44	73
77	55	5	11	81	83	8	53	44	10	35	97	86	1	59	83	44	56	94	28
9	81	84	31	32	12	52	81	93	87	77	33	79	95	23	24	65	66	55	23
9	88	71	84	6	36	44	23	42	58	83	91	92	2	16	62	36	22	82	41
52	79	80	47	77	45	51	5	80	21	55	74	34	84	76	17	49	19	93	72
59	93	48	72	65	19	72	94	38	73	47	63	99	15	1	90	70	10	94	93
62	17	31	17	93	66	55	86	40	12	46	5	16	67	32	17	49	47	2	23
14	9	32	24	80	74	96	29	1	88	17	36	8	22	2	33	68	25	34	47
86	3	9	86	33	62	40	45	63	17	36	63	42	34	11	40	16	38	28	49
98	8	36	52	17	20	16	28	69	8	88	54	56	77	89	20	10	57	46	22
42	56	60	99	87	35	32	14	85	51	90	95	89	50	76	55	74	58	35	67
35	36	40	92	28	73	52	30	47	88	14	46	44	19	89	19	76	57	2	41
52	20	37	6	81	55	85	47	12	33	23	42	22	90	55	74	67	40	8	18
1	94	35	55	56	28	18	84	90	79	34	5	70	31	51	53	78	68	29	47
92	32	59	67	78	3	72	61	19	62	61	8	94	79	92	26	86	91	44	21
94	83	9	21	85	58	39	1	17	68	74	26	44	79	95	83	34	41	23	6
6	39	49	7	67	30	38	17	72	62	37	56	66	71	37	81	68	57	76	90
10	39	90	64	32	47	97	70	77	93	4	88	47	64	82	71	89	9	67	24
79	44	71	34	59	52	92	50	80	66	31	18	71	94	41	81	76	39	80	62
19	81	36	83	29	1	36	33	17	22	63	53	31	5	29	80	4	79	28	70
