50	3	20

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

51	50	69	22	29	55	37	68	43	78	36	29	61	68	12	69	84	35	75	43
46	85	74	42	10	2	24	39	80	39	87	97	22	21	86	37	68	89	7	22
57	64	90	63	33	44	52	97	8	21	99	96	99	86	10	81	57	5	16	77
64	22	61	1	46	13	29	91	26	48	27	9	99	35	97	98	33	13	88	49
57	54	49	90	82	57	85	89	62	42	21	47	84	98	62	19	48	30	77	99
30	66	33	4	50	3	92	49	86	20	74	75	15	59	29	84	78	37	17	25
71	50	28	71	67	28	25	66	74	57	49	52	9	71	45	50	50	2	10	16
20	64	64	9	61	41	63	78	50	6	64	62	79	35	74	58	95	26	36	99
4	74	21	60	61	59	4	7	29	33	94	62	5	49	58	5	7	37	22	96
14	89	90	16	66	71	19	4	26	85	84	56	24	88	31	66	5	70	32	25
7	44	57	54	80	28	14	76	50	41	87	43	43	23	94	21	13	22	20	14
57	70	26	58	85	40	12	2	84	10	44	22	33	60	98	9	9	67	24	38
82	53	30	40	36	63	59	53	97	55	14	84	49	41	65	10	25	59	98	19
69	94	7	47	26	5	60	26	15	46	68	66	42	4	43	10	41	16	98	14
90	13	87	66	1	13	1	79	50	54	4	19	94	25	74	49	75	40	87	81
67	54	3	47	25	38	91	69	73	53	1	27	58	26	84	81	60	45	14	90
22	26	87	46	41	76	20	83	34	1	86	68	68	51	14	20	6	84	1	31
85	49	70	6	96	16	7	15	78	13	67	34	44	56	43	25	28	54	28	65
30	48	36	26	70	83	94	40	90	42	35	1	85	93	38	6	96	89	59	34
8	68	34	92	33	71	76	54	23	55	37	2	76	44	25	59	79	32	15	95
73	74	95	91	3	67	29	25	47	24	9	17	61	10	8	93	13	33	1	77
31	26	24	62	24	37	57	96	14	13	9	56	60	94	72	70	28	13	91	25
6	5	98	29	80	28	85	80	1	83	45	71	62	46	99	85	35	65	61	11
15	70	52	56	68	11	95	21	60	48	21	55	91	48	17	33	13	65	67	35
82	52	18	41	54	41	95	29	59	38	50	57	42	69	10	36	86	83	37	65
97	68	17	4	17	7	6	65	12	45	13	85	79	86	29	47	36	87	90	12
99	45	39	18	21	94	22	53	54	85	72	62	86	76	93	5	24	25	63	69
31	93	68	6	73	58	22	83	48	94	16	92	29	21	87	92	91	76	44	87
21	24	66	20	3	79	32	91	75	13	37	38	74	3	88	31	75	37	59	30
2	3	46	3	38	94	46	75	69	96	31	26	65	39	42	35	50	96	20	20
23	81	27	97	67	34	68	15	78	5	32	76	17	58	99	26	79	85	7	78
64	77	75	37	16	46	96	19	5	90	10	80	66	1	92	79	11	68	46	12
14	87	21	51	67	7	15	52	64	83	93	93	50	7	15	88	77	75	33	50
65	24	6	22	14	79	7	27	27	58	30	23	93	81	34	52	76	99	79	71
85	4	50	46	56	17	17	65	7	8	83	18	97	42	59	97	15	76	60	75
63	22	49	57	87	32	59	60	9	90	57	27	51	49	18	55	67	93	36	46
15	7	69	2	14	10	87	30	44	21	75	95	95	59	74	83	65	91	24	18
64	44	7	49	81	71	31	95	1	65	62	24	70	52	79	94	59	67	63	7
65	83	5	38	10	67	36	85	81	79	86	9	63	67	68	39	48	62	22	15
89	89	83	23	75	71	63	29	11	54	79	77	90	76	35	24	8	42	88	36
67	21	27	36	35	84	11	65	78	41	69	53	15	31	27	32	66	70	19	31
61	25	13	34	51	30	59	56	77	92	38	81	88	80	69	72	32	4	63	14
13	26	23	53	57	55	31	41	38	53	3	83	20	32	34	79	20	99	71	84
23	13	64	42	97	68	46	80	84	49	17	15	51	78	77	30	30	16	44	42
8	68	18	80	95	38	6	44	42	63	61	74	45	52	66	24	62	34	59	20
83	33	1	27	56	35	40	77	52	53	8	18	3	99	5	95	36	46	76	10
93	12	51	58	52	9	58	28	1	69	74	21	62	34	81	28	22	36	14	57
67	4	83	27	22	64	23	32	92	81	27	98	48	20	18	17	6	85	43	27
91	44	68	60	4	83	51	34	67	32	17	86	25	83	25	15	76	44	80	7
83	51	76	39	42	58	65	68	4	65	55	11	75	62	47	80	87	64	22	53

19	10	7	6	2	7	14	10	8	20	8	12	10	7	5	9	2	14	18	15
8	3	18	19	13	14	2	19	5	1	1	14	17	15	5	17	10	2	8	10
19	17	8	1	12	6	6	1	13	11	12	20	4	4	8	3	15	8	12	9
7	9	20	12	14	11	18	18	7	13	8	4	6	16	9	16	11	11	19	10
13	13	11	9	5	20	9	15	11	18	4	7	14	17	5	7	2	7	3	13
3	14	2	3	10	10	15	18	19	9	12	19	16	5	13	19	2	19	6	2
2	18	9	16	11	10	19	11	20	1	2	10	2	14	6	8	12	9	7	17
4	13	6	19	7	18	9	8	15	11	13	9	18	17	5	4	15	14	2	8
13	18	1	14	12	20	8	20	13	19	1	12	7	6	10	13	17	2	2	9
15	7	9	3	15	18	11	8	19	16	2	11	7	20	4	4	20	16	15	17
10	4	8	10	7	12	3	4	5	6	5	11	10	16	1	15	4	18	1	20
6	19	18	6	13	4	11	8	20	17	14	2	3	11	15	12	8	14	16	3
3	1	2	12	7	15	12	9	11	15	13	9	2	1	5	8	12	19	6	10
9	19	2	1	17	13	4	15	9	16	3	16	8	13	8	14	13	18	17	4
19	14	5	4	7	1	19	14	17	12	11	20	5	12	14	20	14	16	16	13
8	8	11	16	12	14	1	9	8	17	10	6	12	6	9	13	11	14	19	5
1	16	11	6	10	10	4	6	2	16	2	7	20	17	3	20	19	4	18	12
8	11	8	11	12	12	2	12	4	18	20	18	3	6	18	19	16	19	19	3
3	2	1	16	15	1	18	19	16	4	3	11	20	7	12	8	16	11	3	10
20	20	8	15	3	15	19	2	19	15	10	20	19	13	12	14	9	10	10	9
9	19	6	19	13	13	8	15	17	15	8	3	10	3	20	6	16	12	8	19
9	16	3	20	5	8	4	20	13	17	18	13	1	6	18	11	15	11	6	5
8	5	10	8	8	3	15	13	10	11	4	13	2	5	5	4	13	2	11	10
10	4	4	12	15	19	4	11	15	16	5	14	6	18	2	16	9	19	16	1
7	4	11	7	11	1	5	11	18	14	8	19	11	7	5	8	2	14	13	2
20	16	10	18	5	20	20	6	19	14	10	4	17	4	12	3	12	11	18	4
3	15	2	2	17	20	13	16	19	3	16	19	1	20	13	15	16	6	15	4
2	9	17	3	5	4	5	16	18	1	7	20	3	5	6	2	16	19	19	10
13	15	6	13	19	5	9	18	5	19	3	8	1	13	6	4	13	7	7	17
2	4	10	10	18	10	16	8	18	16	8	17	18	10	14	7	13	6	16	20
8	11	20	1	19	2	19	7	17	15	20	1	12	5	18	14	6	16	10	13
5	14	15	15	2	2	14	19	1	1	20	16	2	16	13	2	7	15	4	8
17	1	15	4	17	12	3	13	3	19	18	8	18	13	3	20	15	7	10	9
1	16	9	20	4	20	19	1	4	16	14	16	15	11	11	6	16	15	11	14
10	20	13	16	3	19	6	17	9	14	19	16	9	20	7	9	7	4	7	10
4	3	3	1	7	19	16	8	13	10	10	6	7	11	6	8	13	3	16	3
5	14	16	9	18	4	17	1	20	4	18	6	11	3	14	12	19	17	17	2
5	5	20	4	8	18	19	14	4	17	9	1	1	17	13	20	16	14	10	3
16	18	1	17	7	13	12	13	5	17	7	1	8	2	11	17	13	4	6	20
3	16	14	7	8	12	6	1	13	3	20	5	15	12	14	19	15	16	3	12
18	8	8	3	14	10	8	14	7	8	16	20	8	2	1	20	15	14	8	9
9	12	19	2	20	19	20	19	16	7	5	20	10	7	14	7	7	18	2	5
15	16	3	2	19	5	6	1	12	19	8	16	14	1	1	12	11	15	18	11
5	9	10	11	5	16	9	13	2	10	13	14	3	18	5	2	12	13	7	19
14	8	15	11	11	12	5	18	15	18	1	2	18	4	13	14	10	10	3	4
19	11	13	16	19	5	2	3	15	11	11	16	7	3	12	18	6	4	2	5
18	3	14	8	13	11	16	18	18	1	11	7	17	17	4	7	20	12	15	3
17	10	12	5	7	6	18	16	20	1	14	15	20	14	9	19	6	2	2	20
17	12	3	1	5	10	9	16	20	19	10	6	16	9	11	14	2	10	7	15
13	15	19	10	1	15	4	13	7	10	6	12	7	1	3	18	1	17	18	17


2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1
1	1	3	3	2	2	5	1	2	3	5	3	2	4	5	5	5	4	4	4
