100	7	20

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

45	26	20	92	69	22	39	87	19	56	86	13	75	73	12	52	60	64	8	91
27	70	85	4	29	55	88	51	71	92	6	8	6	72	5	72	12	63	40	93
84	17	71	99	30	59	44	78	16	45	46	20	53	12	93	89	55	40	39	14
60	55	77	7	18	68	41	54	5	23	52	27	71	31	35	96	68	24	69	86
3	85	24	77	93	62	80	30	30	22	17	15	65	83	49	55	61	54	49	99
6	1	40	83	94	17	83	47	47	90	70	17	34	9	88	33	44	74	40	45
93	46	86	88	89	84	81	88	89	57	23	17	25	61	64	21	89	13	97	78
98	22	10	10	38	30	40	76	66	22	21	10	14	4	58	54	46	95	26	1
7	26	99	19	47	89	12	40	60	3	98	13	29	83	15	41	49	53	48	5
72	93	94	11	54	14	45	43	47	3	15	39	58	96	57	12	23	21	46	89
37	57	76	98	56	2	13	99	37	98	51	79	63	96	32	68	98	14	26	25
40	51	44	25	16	46	15	41	21	63	84	98	92	89	61	87	77	56	57	7
6	27	73	54	60	70	66	5	17	13	43	8	11	27	24	5	7	24	58	45
96	95	96	38	91	14	93	3	88	80	11	73	69	70	54	19	21	43	68	90
70	25	45	48	26	22	77	52	63	27	51	71	10	68	16	16	11	93	98	33
52	84	59	17	10	16	33	36	45	44	69	69	57	11	9	18	71	83	35	75
48	32	90	78	8	90	55	59	5	12	91	28	70	76	96	53	24	33	42	97
88	5	43	73	52	19	79	10	9	6	57	37	86	88	26	12	82	76	72	23
55	26	35	56	44	49	90	43	13	31	36	37	96	92	25	25	65	71	54	59
77	59	11	37	31	76	74	9	65	43	88	92	44	7	65	1	33	5	50	42
28	28	37	27	39	91	85	38	27	64	15	68	83	51	3	4	66	79	70	68
9	58	2	6	91	17	36	60	25	63	96	48	38	16	13	57	30	18	4	71
90	38	90	52	71	96	67	60	17	91	94	33	85	44	23	10	55	26	33	86
51	90	18	89	87	17	79	54	78	14	52	39	37	23	3	82	29	68	9	74
74	93	72	33	2	1	96	73	24	41	61	59	74	63	76	71	77	84	99	27
2	98	13	11	87	71	45	52	57	8	94	89	95	74	73	93	19	5	14	46
91	86	48	92	75	63	88	71	8	59	85	56	80	32	25	14	6	18	94	27
18	81	61	9	10	86	3	81	74	73	83	95	34	8	99	51	70	73	78	99
53	17	53	67	70	23	78	54	77	62	51	53	37	91	99	38	47	26	4	16
35	70	30	56	28	69	27	73	79	81	92	58	35	73	12	22	28	41	73	32
97	21	23	92	22	38	1	8	66	11	97	68	11	59	82	76	12	45	82	65
98	56	69	22	16	49	13	16	59	24	16	14	42	76	57	28	4	15	15	31
22	18	95	96	33	56	8	78	73	14	28	13	99	53	27	74	2	38	60	14
37	13	85	88	81	3	3	81	43	39	36	97	8	16	91	17	25	88	54	92
93	74	54	65	36	34	59	73	73	14	86	68	60	28	76	60	6	26	35	68
36	26	69	16	56	76	55	75	17	54	84	48	99	91	27	84	49	69	99	3
26	1	17	72	66	7	80	92	59	53	29	75	30	4	97	64	27	49	26	45
38	7	21	32	4	89	6	78	94	19	12	22	99	99	78	85	27	15	66	18
61	12	2	72	4	22	20	8	65	11	90	15	72	56	28	69	54	50	73	17
67	76	80	6	9	96	60	79	58	1	75	54	32	54	1	31	49	62	80	77
46	51	41	69	71	60	69	12	35	85	44	49	35	88	46	78	54	27	8	28
68	16	84	34	98	87	4	90	52	18	34	34	90	95	8	3	88	22	92	98
77	19	91	24	56	24	3	23	97	25	57	34	23	5	15	14	88	74	56	60
90	51	31	64	85	22	28	18	95	14	80	49	41	46	85	39	47	74	45	42
81	55	84	39	47	54	97	15	48	12	47	17	96	51	31	26	72	28	35	74
3	31	80	49	54	75	93	73	81	86	16	68	55	87	48	65	13	72	86	28
48	38	87	35	71	92	10	13	72	81	74	41	35	9	58	60	62	72	43	36
86	88	31	58	6	11	1	66	77	83	99	45	47	64	32	65	66	34	32	92
16	39	63	96	54	17	67	92	73	92	66	92	55	96	87	90	92	72	9	50
62	90	5	46	79	44	17	54	42	38	75	15	2	10	38	12	16	26	44	19
83	56	23	30	56	41	26	23	91	58	17	16	88	23	69	35	51	35	11	20
87	42	20	62	17	31	62	86	3	38	65	33	96	7	58	83	87	64	40	76
39	43	91	1	88	7	50	15	39	9	33	93	83	73	59	71	71	90	28	58
26	34	86	38	64	77	52	95	19	84	64	28	69	38	25	70	38	45	66	7
63	26	15	97	73	36	33	63	21	46	48	37	23	91	92	17	4	3	26	37
44	39	56	21	68	8	81	56	69	67	2	43	12	19	60	85	72	32	96	90
44	94	21	72	55	91	61	31	41	73	59	80	49	51	1	16	99	89	6	70
17	38	95	83	13	67	36	56	84	44	34	86	18	74	79	57	95	30	31	57
23	35	63	55	91	76	21	91	40	65	56	78	79	60	86	34	62	81	49	45
57	71	10	57	84	5	8	74	74	72	17	8	90	56	54	14	91	22	30	96
45	63	49	23	99	79	10	91	91	38	19	33	13	87	35	80	92	38	69	14
90	44	60	36	87	24	59	55	7	75	84	9	64	53	57	67	53	5	98	41
53	55	29	75	39	6	70	18	61	34	78	23	89	43	53	43	20	26	38	58
29	22	73	47	27	50	97	55	87	98	75	18	69	21	44	42	2	29	53	68
59	34	77	96	16	89	2	90	68	22	5	64	18	31	83	88	54	69	1	59
97	16	38	18	31	46	7	98	41	13	56	20	95	2	42	4	59	33	39	97
12	19	34	37	14	61	31	37	32	90	33	58	20	96	65	64	30	50	70	62
55	61	40	50	16	37	69	44	53	29	39	56	38	65	32	13	83	72	78	29
29	86	7	67	40	99	21	51	95	17	87	67	69	99	54	75	95	41	85	83
96	84	93	41	30	25	44	2	14	43	56	7	1	40	11	69	28	86	49	74
92	76	59	86	43	82	4	87	57	77	1	20	21	76	8	48	82	37	29	21
48	38	35	25	34	87	30	41	28	13	39	88	1	50	39	29	61	35	69	81
85	68	78	36	8	18	80	56	87	72	3	83	9	75	37	90	33	17	42	70
42	47	43	26	91	65	56	16	15	64	50	14	72	78	32	55	57	33	73	18
80	81	20	14	5	93	42	75	72	26	19	54	96	4	52	16	60	35	79	90
1	33	87	22	78	3	13	44	53	69	16	38	56	56	62	11	6	30	41	57
