50	3	5

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

32	33	89	3	88
82	43	48	6	26
2	35	89	48	44
21	19	39	1	40
41	55	61	23	69
85	10	54	25	47
17	14	96	59	86
35	92	14	25	50
58	44	26	73	91
53	3	42	43	26
49	19	12	41	10
70	45	12	16	10
5	22	80	24	91
72	24	15	37	62
61	97	50	15	55
95	15	6	55	9
79	61	50	84	96
41	19	88	10	62
52	89	19	18	66
53	90	44	79	42
66	96	90	21	49
97	70	88	46	87
38	11	73	5	10
91	44	19	79	56
16	63	53	15	96
37	5	96	72	98
63	58	61	50	46
58	81	40	16	15
33	69	62	50	67
85	51	7	41	32
62	64	93	8	24
6	25	36	76	90
2	32	76	42	30
28	64	5	39	16
2	83	19	68	24
34	67	69	64	37
7	35	30	84	91
18	7	11	31	11
26	35	16	21	3
30	63	26	71	67
62	93	2	79	58
50	38	30	33	68
67	33	76	81	25
32	91	87	26	52
15	13	45	67	16
15	5	39	98	82
33	48	21	95	27
44	49	86	93	69
30	1	38	31	11
79	85	36	86	76

15	1	2	1	14
5	7	4	8	4
12	12	2	1	8
11	12	18	19	9
12	15	3	20	10
6	17	16	4	15
11	9	7	8	15
20	9	7	4	4
7	16	17	1	16
18	1	17	10	4
11	9	10	3	7
2	19	1	10	2
15	17	15	16	10
3	10	7	7	17
17	11	6	12	8
7	4	4	7	7
19	3	2	17	8
18	14	3	13	16
1	6	1	4	3
18	5	8	10	3
13	10	14	15	11
4	14	5	15	4
19	3	5	6	6
13	12	18	17	8
18	19	14	5	2
3	7	14	15	10
11	12	2	14	4
10	1	3	1	17
3	6	16	14	20
17	3	20	10	4
6	11	19	3	3
19	18	11	8	10
15	18	9	12	15
4	13	11	17	1
6	20	1	1	12
13	1	17	5	10
12	12	13	15	10
14	8	7	6	5
11	7	16	12	1
7	19	16	11	16
16	15	16	17	16
18	10	18	7	20
16	19	6	1	6
16	12	10	18	5
4	5	14	9	4
3	7	9	19	18
2	12	10	3	11
16	17	13	3	17
7	16	12	18	10
9	12	15	13	14


2	1	1	1	2
5	1	5	5	5
