50	3	10

1	1.3	1.55	1.75	2.1
4	6.76	9.61	12.25	17.64

29	66	58	99	62	79	27	5	11	4
89	16	87	7	1	73	57	66	20	4
43	89	70	61	66	81	1	97	3	83
26	9	53	4	47	5	53	41	96	87
18	19	36	38	46	65	57	45	58	74
19	99	83	7	98	77	32	2	17	32
11	60	15	91	28	12	76	16	77	32
34	1	42	63	9	80	38	37	2	48
2	55	96	18	53	2	90	90	41	78
67	95	33	29	29	69	55	22	65	59
43	67	17	49	75	79	53	63	34	92
11	72	83	86	57	43	56	58	38	35
3	40	54	39	74	29	55	63	73	67
35	98	41	34	44	36	82	33	30	99
96	65	44	24	89	90	44	26	45	22
66	92	9	38	86	70	67	83	40	56
3	45	52	24	9	27	47	25	71	51
72	36	91	63	80	78	2	72	57	77
14	85	89	24	82	13	64	11	59	87
57	47	16	48	9	74	3	97	86	74
17	54	3	11	66	95	47	56	98	2
69	43	1	34	89	51	70	58	23	2
22	43	83	22	50	57	13	45	96	45
10	2	36	11	70	8	36	84	67	14
50	22	41	53	85	63	49	80	61	45
86	78	65	29	57	45	40	34	92	31
14	55	23	57	58	37	63	4	35	94
46	8	77	47	16	36	54	19	13	39
36	94	76	20	13	51	42	50	77	13
8	31	47	17	2	3	72	87	40	82
41	92	82	58	29	95	27	93	87	23
37	62	4	94	13	74	80	48	58	30
63	87	11	48	23	90	14	81	37	60
23	39	12	89	89	76	17	48	42	7
3	42	41	33	47	26	69	93	90	33
49	8	16	62	13	75	62	19	31	3
29	68	17	23	57	32	4	55	6	20
69	11	10	95	16	32	49	86	7	39
42	46	48	32	89	49	25	94	43	94
15	23	15	89	29	67	62	74	64	4
72	21	35	95	9	76	20	17	35	28
44	11	98	70	47	42	96	93	26	13
42	70	22	62	11	14	52	6	36	9
16	59	57	87	30	4	71	4	2	74
14	4	65	33	2	37	31	97	84	35
49	95	72	82	93	60	40	53	97	51
38	27	34	35	29	10	98	22	77	13
89	17	51	76	77	46	75	46	5	3
87	88	46	64	94	83	63	59	8	97
39	45	25	59	23	46	47	78	96	43

18	7	8	5	10	14	17	14	14	14
13	20	12	9	16	8	2	20	4	7
8	16	18	6	7	14	8	12	3	16
3	7	10	12	6	13	9	6	10	3
4	7	6	17	11	3	11	12	11	14
19	1	13	10	18	1	3	2	12	5
13	4	16	16	19	10	3	1	20	13
7	1	20	1	11	6	7	14	12	11
7	12	11	6	10	13	19	16	17	2
15	2	14	10	1	8	3	8	6	7
13	4	1	7	3	14	20	1	18	9
8	9	12	5	3	2	11	8	18	8
16	10	11	4	6	7	13	18	2	19
18	11	2	10	11	16	14	14	16	12
8	8	15	4	1	13	10	13	17	7
1	9	4	10	14	3	12	2	11	3
3	12	13	3	9	6	14	7	12	8
6	12	14	19	19	18	17	17	7	6
16	5	19	6	11	18	12	1	13	6
8	15	15	17	2	5	2	11	6	11
15	11	12	8	9	6	17	9	15	9
18	10	11	13	2	15	15	20	5	4
8	11	9	5	12	6	19	13	11	5
10	8	20	11	12	17	18	18	5	3
18	8	18	19	15	13	3	20	12	16
17	18	7	5	7	17	11	15	12	19
19	16	19	15	20	7	12	14	4	2
11	6	11	18	15	2	2	17	9	19
19	9	12	11	12	18	5	19	17	17
13	12	19	2	19	7	7	19	1	12
16	5	2	18	5	5	7	13	4	15
14	5	5	20	16	11	1	14	17	19
3	13	8	13	1	15	14	14	7	5
1	5	13	2	10	20	5	16	4	2
17	14	19	8	8	18	4	7	15	13
6	3	16	1	14	19	17	12	15	4
4	7	3	8	7	10	8	1	19	18
4	9	9	16	10	9	2	12	1	12
15	17	16	7	17	1	14	12	8	14
17	11	8	12	8	10	5	15	9	3
16	18	1	10	7	11	6	5	13	14
10	19	17	20	9	15	1	17	1	20
3	17	10	3	5	16	3	17	8	11
12	4	14	19	6	20	7	1	12	6
12	3	15	14	8	8	8	5	1	1
10	17	6	8	14	15	18	6	7	12
4	9	9	5	4	16	11	12	5	10
14	15	15	1	19	3	5	4	17	9
5	2	12	20	20	3	7	4	12	15
13	16	12	7	15	2	9	13	7	11


1	1	1	1	2	1	1	1	1	1
3	2	2	5	1	4	4	2	1	1
